selection_metric,competition_intensity,time,bridge_share,bridge_capacity,sink_capacity,bridge_selection_score,sink_selection_score,bridge_material_growth,sink_material_growth,mean_material_growth,population_mass
material viability,1.2,0.0,0.5,0.15,0.15,-0.04559436967823279,-0.045986808734618086,-0.04559436967823279,-0.045986808734618086,-0.04579058920642544,1.0
material viability,1.2,1.0,0.5008669118973473,0.2262300898669872,0.14350131997413967,-0.04054998380697189,-0.04637818190971464,-0.04054998380697189,-0.04637818190971464,-0.0434590303240679,0.9562589613608364
material viability,1.2,2.0,0.5035987006125308,0.3217186394205687,0.13703705401463132,-0.03344499421665617,-0.04676732391942563,-0.03344499421665617,-0.04676732391942563,-0.04005821599197921,0.9169362517805965
material viability,1.2,3.0,0.5093282310618894,0.4581739064193398,0.13074540539071217,-0.01971768116826998,-0.04714593914297732,-0.01971768116826998,-0.04714593914297732,-0.03317595302761047,0.8833849217385423
material viability,1.2,4.0,0.521344239494831,0.6453655430340038,0.12475438695298431,0.008633938054066499,-0.047506352237946664,0.008633938054066499,-0.047506352237946664,-0.018237935290638017,0.860135675368786
material viability,1.2,5.0,0.5414198976038914,0.7895546439159127,0.11917108652487203,0.02752406590152011,-0.04784214988937935,0.02752406590152011,-0.04784214988937935,-0.0070373810530777806,0.8498747799052104
material viability,1.2,6.0,0.5645600436097724,0.8311272844621633,0.11407412406987848,0.031563127920968645,-0.04814863084771654,0.031563127920968645,-0.04814863084771654,-0.003146556841055973,0.8457224648499676
material viability,1.2,7.0,0.5880752197710394,0.8381600504552323,0.10951038982060503,0.03219735172297204,-0.04842299937754329,0.03219735172297204,-0.04842299937754329,-0.0010121686860893805,0.8439631694388072
material viability,1.2,8.0,0.6113562016751061,0.8392111590866499,0.10549605158479475,0.03229104830390729,-0.04866430308612822,0.03229104830390729,-0.04866430308612822,0.0008282530449574069,0.8438538412783531
material viability,1.2,9.0,0.6342176111971057,0.8393651560211912,0.10202088935468404,0.03230475226373557,-0.04887317170505517,0.03230475226373557,-0.04887317170505517,0.002611297316371563,0.8452709211207544
material viability,1.2,10.0,0.656546599528446,0.8393876513848529,0.09905453721912168,0.03230675359294402,-0.04905144195197269,0.03230675359294402,-0.04905144195197269,0.0043640046768127355,0.8481891065584193
material viability,1.2,11.0,0.6782498804938104,0.8393909360124324,0.09655322225896038,0.032307045803438045,-0.04920175296021784,0.032307045803438045,-0.04920175296021784,0.006081580060425806,0.8525967939555879
material viability,1.2,12.0,0.699247154248102,0.8393914155822253,0.09446593267967208,0.03230708846720321,-0.04932717620630601,0.03230708846720321,-0.04932717620630601,0.0077553510557816785,0.8584834150177425
material viability,1.2,13.0,0.7194708508924991,0.8393914856008375,0.09273940801995548,0.032307094696234634,-0.04943091625499002,0.032307094696234634,-0.04943091625499002,0.009377200034347988,0.8658379027106814
material viability,1.2,14.0,0.7388663520579429,0.839391495823749,0.09132175553659794,0.03230709560569038,-0.04951609399833163,0.03230709560569038,-0.04951609399833163,0.010940307618137511,0.8746488723302619
material viability,1.2,15.0,0.7573919044295953,0.8393914973163218,0.0901647789402422,0.03230709573847339,-0.049585607169687275,0.03230709573847339,-0.049585607169687275,0.012439263044811582,0.8849050484349257
material viability,1.2,16.0,0.7750181789420649,0.8393914975342418,0.08922525186829317,0.032307095757860095,-0.04964205416233278,0.032307095757860095,-0.04964205416233278,0.013870026774665367,0.8965956920976189
material viability,1.2,17.0,0.7917275376255098,0.8393914975660586,0.08846541091833446,0.032307095760690595,-0.0496877046504356,0.032307095760690595,-0.0496877046504356,0.015229836777160484,0.9097109802401714
material viability,1.2,18.0,0.8075130828378249,0.839391497570704,0.08785292299998354,0.03230709576110386,-0.04972450172253442,0.03230709576110386,-0.04972450172253442,0.016517086451589884,0.9242423268503447
material viability,1.2,19.0,0.8223775597582687,0.8393914975713822,0.08736053343384034,0.0323070957611642,-0.04975408314209168,0.0323070957611642,-0.04975408314209168,0.01773118891525461,0.9401826467161112
material viability,1.2,20.0,0.8363321750977681,0.8393914975714811,0.08696554694839755,0.032307095761173,-0.049777812608589725,0.032307095761173,-0.049777812608589725,0.018872437350994926,0.957526566689329
material viability,1.2,21.0,0.8493953856662897,0.8393914975714956,0.08664924519418526,0.032307095761174284,-0.04979681480538292,0.032307095761174284,-0.04979681480538292,0.019941867975008493,0.9762705912890561
material viability,1.2,22.0,0.861591700727905,0.8393914975714976,0.0863963060272644,0.032307095761174465,-0.04981201032265278,0.032307095761174465,-0.04981201032265278,0.02094112995036719,0.9964132298682473
material viability,1.2,23.0,0.872950532563167,0.8393914975714976,0.0861942619245578,0.032307095761174465,-0.04982414821693588,0.032307095761174465,-0.04982414821693588,0.02187236495383095,1.0179550922212561
material viability,1.2,24.0,0.8835051207574338,0.8393914975714976,0.08603301593684122,0.032307095761174465,-0.04983383510569739,0.032307095761174465,-0.04983383510569739,0.02273809793896625,1.0408989587927673
material viability,1.2,25.0,0.8932915477252313,0.8393914975714976,0.08590442148278551,0.032307095761174465,-0.049841560421140706,0.032307095761174465,-0.049841560421140706,0.023541139803507506,1.0652498308002798
material viability,1.2,26.0,0.9023478560380878,0.8393914975714976,0.08580192507995567,0.032307095761174465,-0.04984771787948798,0.032307095761174465,-0.04984771787948798,0.024284502072372424,1.0910149647377196
material viability,1.2,27.0,0.9107132723258263,0.8393914975714976,0.08572026720481259,0.032307095761174465,-0.04985262345584052,0.032307095761174465,-0.04985262345584052,0.024971323285658275,1.1182038949560182
material viability,1.2,28.0,0.9184275378696858,0.8393914975714976,0.08565523468842301,0.032307095761174465,-0.04985653026154274,0.032307095761174465,-0.04985653026154274,0.025604806488947068,1.1468284473451642
material viability,1.2,29.0,0.9255303424395291,0.8393914975714976,0.08560345755655156,0.032307095761174465,-0.049859640750600565,0.032307095761174465,-0.049859640750600565,0.02618816703028114,1.1769027465760313
material viability,1.2,30.0,0.9320608553435159,0.8393914975714976,0.08556224345594267,0.032307095761174465,-0.0498621166675077,0.032307095761174465,-0.0498621166675077,0.026724589751672856,1.2084432188919554
material viability,1.2,31.0,0.9380573459278805,0.8393914975714976,0.08552944341612646,0.032307095761174465,-0.04986408711221094,0.032307095761174465,-0.04986408711221094,0.02721719460575148,1.2414685920574013
material viability,1.2,32.0,0.943556884746721,0.8393914975714976,0.08550334345874921,0.032307095761174465,-0.049865655052047785,0.032307095761174465,-0.049865655052047785,0.02766900971634478,1.2759998937606836
material viability,1.2,33.0,0.9485951161772372,0.8393914975714976,0.0854825773562103,0.032307095761174465,-0.04986690256299165,0.032307095761174465,-0.04986690256299165,0.028082950924068803,1.3120604495168633
material viability,1.2,34.0,0.9532060932537192,0.8393914975714976,0.08546605658869418,0.032307095761174465,-0.04986789503761221,0.032307095761174465,-0.04986789503761221,0.028461806904859558,1.3496758809145486
material viability,1.2,35.0,0.9574221658168898,0.8393914975714976,0.0854529142200984,0.032307095761174465,-0.04986868455680218,0.032307095761174465,-0.04986868455680218,0.028808229012927962,1.3888741048868647
material viability,1.2,36.0,0.9612739136238018,0.8393914975714976,0.0854424599969365,0.032307095761174465,-0.04986931258725035,0.032307095761174465,-0.04986931258725035,0.02912472507338763,1.4296853345548055
material viability,1.2,37.0,0.964790116754733,0.8393914975714976,0.0854341444702238,0.032307095761174465,-0.04986981213683895,0.032307095761174465,-0.04986981213683895,0.029413656428628355,1.4721420820842694
material viability,1.2,38.0,0.967997756421682,0.8393914975714976,0.08542753035510568,0.032307095761174465,-0.04987020947522204,0.032307095761174465,-0.04987020947522204,0.02967723762238951,1.5162791639114028
material viability,1.2,39.0,0.9709220400777309,0.8393914975714976,0.08542226968581096,0.032307095761174465,-0.04987052550624337,0.032307095761174465,-0.04987052550624337,0.02991753818345308,1.5621337086206317
material viability,1.2,40.0,0.9735864455106611,0.8393914975714976,0.08541808560442085,0.032307095761174465,-0.04987077686197442,0.032307095761174465,-0.04987077686197442,0.030136486044824967,1.6097451677027044
material viability,1.2,41.0,0.976012779351963,0.8393914975714976,0.08541475785060355,0.032307095761174465,-0.04987097677441536,0.032307095761174465,-0.04987097677441536,0.030335872202832882,1.659155329373914
material viability,1.2,42.0,0.9782212461269352,0.8393914975714976,0.08541211120464942,0.032307095761174465,-0.04987113576977588,0.032307095761174465,-0.04987113576977588,0.03051735628293816,1.7104083356003421
material viability,1.2,43.0,0.9802305246032472,0.8393914975714976,0.08541000628553752,0.032307095761174465,-0.0498712622212776,0.032307095761174465,-0.0498712622212776,0.030682472734894838,1.7635507024409962
material viability,1.2,44.0,0.9820578487597756,0.8393914975714976,0.08540833222591859,0.032307095761174465,-0.04987136278920094,0.032307095761174465,-0.04987136278920094,0.03083263742917512,1.8186313437997237
material viability,1.2,45.0,0.983719091194323,0.8393914975714976,0.08540700084230837,0.032307095761174465,-0.04987144277110773,0.032307095761174465,-0.04987144277110773,0.030969154469546564,1.8757015986569006
material viability,1.2,46.0,0.9852288472202347,0.8393914975714976,0.0854059419959963,0.032307095761174465,-0.04987150638053188,0.032307095761174465,-0.04987150638053188,0.031093223073711776,1.9348152618371275
material viability,1.2,47.0,0.986600518272076,0.8393914975714976,0.0854050999019218,0.032307095761174465,-0.04987155696872154,0.032307095761174465,-0.04987155696872154,0.031205944405494804,1.9960286183579077
material viability,1.2,48.0,0.9878463935545061,0.8393914975714976,0.08540443019209282,0.032307095761174465,-0.049871597201052206,0.032307095761174465,-0.049871597201052206,0.031308328268706484,2.0594004813959637
material viability,1.2,49.0,0.9889777291319872,0.8393914975714976,0.08540389757948239,0.032307095761174465,-0.04987162919736681,0.032307095761174465,-0.04987162919736681,0.031401299595093496,2.1249922339019243
material viability,1.2,50.0,0.9900048238757191,0.8393914975714976,0.08540347399973106,0.032307095761174465,-0.049871654643611554,0.032307095761174465,-0.049871654643611554,0.03148570467720531,2.1928678738902954
material viability,1.2,51.0,0.9909370918639007,0.8393914975714976,0.0854031371330004,0.032307095761174465,-0.049871674880634626,0.032307095761174465,-0.049871674880634626,0.031562317112110175,2.2630940634294214
material viability,1.2,52.0,0.9917831309773482,0.8393914975714976,0.08540286922825668,0.032307095761174465,-0.04987169097481654,0.032307095761174465,-0.04987169097481654,0.03163184343412438,2.3357401813555057
material viability,1.2,53.0,0.9925507875495907,0.8393914975714976,0.08540265616813554,0.032307095761174465,-0.049871703774247725,0.032307095761174465,-0.049871703774247725,0.03169492842451551,2.410878379735106
material viability,1.2,54.0,0.9932472170232264,0.8393914975714976,0.08540248672517715,0.032307095761174465,-0.04987171395340967,0.032307095761174465,-0.04987171395340967,0.031752160093882306,2.488583644102108
material viability,1.2,55.0,0.9938789406364699,0.8393914975714976,0.08540235197028062,0.032307095761174465,-0.049871722048711604,0.032307095761174465,-0.049871722048711604,0.03180407433893542,2.5689338574973557
material viability,1.2,56.0,0.9944518982189555,0.8393914975714976,0.08540224480223152,0.032307095761174465,-0.049871728486753815,0.032307095761174465,-0.049871728486753815,0.03185115928000039,2.6520098683421374
material viability,1.2,57.0,0.9949714972168956,0.8393914975714976,0.08540215957352675,0.032307095761174465,-0.04987173360680595,0.032307095761174465,-0.04987173360680595,0.03189385928898531,2.7378955621802614
material viability,1.2,58.0,0.995442658097277,0.8393914975714976,0.08540209179278953,0.032307095761174465,-0.04987173767868418,0.032307095761174465,-0.04987173767868418,0.031932578720022094,2.8266779373274105
material viability,1.2,59.0,0.995869856301039,0.8393914975714976,0.08540203788809901,0.032307095761174465,-0.049871740916969054,0.032307095761174465,-0.049871740916969054,0.031967685356680285,2.918447184470922
material viability,1.2,60.0,0.996257160927985,0.8393914975714976,0.08540199501876644,0.032307095761174465,-0.04987174349231285,0.032307095761174465,-0.04987174349231285,0.03199951359072367,3.0132967702677815
material viability,1.2,61.0,0.9966082703430765,0.8393914975714976,0.0854019609256419,0.032307095761174465,-0.04987174554043239,0.032307095761174465,-0.04987174554043239,0.0320283673479602,3.1113235249936495
material viability,1.2,62.0,0.996926544896034,0.8393914975714976,0.08540193381206458,0.032307095761174465,-0.04987174716926071,0.032307095761174465,-0.04987174716926071,0.0320545227769319,3.2126277343008947
material viability,1.2,63.0,0.9972150369448777,0.8393914975714976,0.08540191224918359,0.032307095761174465,-0.04987174846463501,0.032307095761174465,-0.04987174846463501,0.032078230716092934,3.3173132351490193
material viability,1.2,64.0,0.9974765183700586,0.8393914975714976,0.08540189510066103,0.032307095761174465,-0.049871749494819956,0.032307095761174465,-0.049871749494819956,0.03209971895480117,3.4254875159763585
material viability,1.2,65.0,0.9977135057598696,0.8393914975714976,0.08540188146278936,0.032307095761174465,-0.04987175031410512,0.032307095761174465,-0.04987175031410512,0.03211919430296277,3.537261821187635
material viability,1.2,66.0,0.9979282834404443,0.8393914975714976,0.08540187061686769,0.032307095761174465,-0.049871750965665936,0.032307095761174465,-0.049871750965665936,0.032136844483565276,3.652751260037684
material viability,1.2,67.0,0.998122924515334,0.8393914975714976,0.08540186199132742,0.032307095761174465,-0.049871751483838954,0.032307095761174465,-0.049871751483838954,0.032152839861652745,3.7720749199976007
material viability,1.2,68.0,0.9982993100707352,0.8393914975714976,0.08540185513161146,0.032307095761174465,-0.04987175189593137,0.032307095761174465,-0.04987175189593137,0.03216733502256544,3.8953559846954637
material viability,1.2,69.0,0.9984591466932234,0.8393914975714976,0.08540184967621968,0.032307095761174465,-0.04987175222366005,0.032307095761174465,-0.04987175222366005,0.032180470211509944,4.022721856529894
material viability,1.2,70.0,0.9986039824375577,0.8393914975714976,0.08540184533765825,0.032307095761174465,-0.04987175248429595,0.032307095761174465,-0.04987175248429595,0.0321923726457625,4.154304284060789
material viability,1.2,71.0,0.9987352213729112,0.8393914975714976,0.08540184188728925,0.032307095761174465,-0.049871752691574345,0.032307095761174465,-0.049871752691574345,0.03220315771005265,4.290239494287857
material viability,1.2,72.0,0.9988541368268903,0.8393914975714976,0.08540183914328148,0.032307095761174465,-0.0498717528564186,0.032307095761174465,-0.0498717528564186,0.03221293004493501,4.430668329933796
material viability,1.2,73.0,0.9989618834380195,0.8393914975714976,0.0854018369610284,0.032307095761174465,-0.04987175298751586,0.032307095761174465,-0.04987175298751586,0.03222178453724396,4.575736391855386
material viability,1.2,74.0,0.9990595081190552,0.8393914975714976,0.0854018352255273,0.032307095761174465,-0.049871753091774815,0.032307095761174465,-0.049871753091774815,0.03222980722104288,4.725594186712219
material viability,1.2,75.0,0.9991479600255891,0.8393914975714976,0.08540183384531891,0.032307095761174465,-0.04987175317468983,0.032307095761174465,-0.04987175317468983,0.032237076096830034,4.880397280029317
material viability,1.2,76.0,0.99922809961694,0.8393914975714976,0.08540183274766748,0.032307095761174465,-0.04987175324063043,0.032307095761174465,-0.04987175324063043,0.03224366187615054,5.0403064547965615
material viability,1.2,77.0,0.999300706889319,0.8393914975714976,0.08540183187472787,0.032307095761174465,-0.04987175329307164,0.032307095761174465,-0.04987175329307164,0.03224962865818714,5.2054878757546605
material viability,1.2,78.0,0.9993664888546965,0.8393914975714976,0.08540183118049689,0.032307095761174465,-0.04987175333477706,0.032307095761174465,-0.04987175333477706,0.032255034544363965,5.376113259524122
material viability,1.2,79.0,0.9994260863326796,0.8393914975714976,0.08540183062838928,0.032307095761174465,-0.04987175336794452,0.032307095761174465,-0.04987175336794452,0.0322599321964946,5.552360050740805
material viability,1.2,80.0,0.999480080117039,0.8393914975714976,0.08540183018930941,0.032307095761174465,-0.04987175339432192,0.032307095761174465,-0.04987175339432192,0.03226436934353967,5.734411604368651
engagement proxy,0.0,0.0,0.5,0.15,0.15,0.9898592419558198,0.9996702183654522,-0.04559436967823279,-0.045986808734618086,-0.04579058920642544,1.0
engagement proxy,0.0,1.0,0.5,0.2262300898669872,0.14350131997413967,0.978094729974778,0.9997065277040755,-0.04054998380697189,-0.04637818190971464,-0.043464082858343266,0.9562578407752316
engagement proxy,0.0,2.0,0.5,0.3217186394205687,0.13703705401463132,0.9437028145472574,0.9997386790075878,-0.03344499421665617,-0.04676732391942563,-0.0401061590680409,0.9169171351853951
engagement proxy,0.0,3.0,0.5,0.4581739064193398,0.13074540539071217,0.8052028888357591,0.9997665866605013,-0.01971768116826998,-0.04714593914297732,-0.03343181015562365,0.8832599656734331
engagement proxy,0.0,4.0,0.5,0.6453655430340038,0.12475438695298431,0.3771998631993433,0.999790386378143,0.008633938054066499,-0.047506352237946664,-0.019436207091940085,0.8594961440050799
engagement proxy,0.0,5.0,0.5,0.7895546439159127,0.11917108652487203,0.12123031833586638,0.9998103770217917,0.02752406590152011,-0.04784214988937935,-0.01015904199392962,0.8474825523172907
engagement proxy,0.0,6.0,0.5,0.8311272844621633,0.11407412406987848,0.08261272866902894,0.9998269572977312,0.031563127920968645,-0.04814863084771654,-0.008292751463373948,0.8398998364730802
engagement proxy,0.0,7.0,0.5,0.8381600504552323,0.10951038982060503,0.07730628260854738,0.9998405691694898,0.03219735172297204,-0.04842299937754329,-0.008112823827285624,0.833073059289423
engagement proxy,0.0,8.0,0.5,0.8392111590866499,0.10549605158479475,0.07654053103229247,0.9998516545303976,0.03229104830390729,-0.04866430308612822,-0.008186627391110465,0.826317554747151
engagement proxy,0.0,9.0,0.5,0.8393651560211912,0.10202088935468404,0.07642892743839776,0.9998606266584052,0.03230475226373557,-0.04887317170505517,-0.0082842097206598,0.8195421947848085
engagement proxy,0.0,10.0,0.5,0.8393876513848529,0.09905453721912168,0.07641263725367875,0.9998678546279998,0.03230675359294402,-0.04905144195197269,-0.008372344179514334,0.8127460841520772
engagement proxy,0.0,11.0,0.5,0.8393909360124324,0.09655322225896038,0.07641025893269754,0.9998736573938865,0.032307045803438045,-0.04920175296021784,-0.008447353578389896,0.8059403153188867
engagement proxy,0.0,12.0,0.5,0.8393914155822253,0.09446593267967208,0.07640991169325752,0.9998783041771583,0.03230708846720321,-0.04932717620630601,-0.008510043869551398,0.7991363589196324
engagement proxy,0.0,13.0,0.5,0.8393914856008375,0.09273940801995548,0.07640986099539039,0.9998820184046836,0.032307094696234634,-0.04943091625499002,-0.008561910779377693,0.7923443462395217
engagement proxy,0.0,14.0,0.5,0.839391495823749,0.09132175553659794,0.0764098535933639,0.9998849832631878,0.03230709560569038,-0.04951609399833163,-0.008604499196320625,0.7855728748643228
engagement proxy,0.0,15.0,0.5,0.8393914973163218,0.0901647789402422,0.07640985251264791,0.999887347652545,0.03230709573847339,-0.049585607169687275,-0.008639255715606944,0.7788290901907563
engagement proxy,0.0,16.0,0.5,0.8393914975342418,0.08922525186829317,0.0764098523548603,0.9998892318607592,0.032307095757860095,-0.04964205416233278,-0.008667479202236341,0.7721188354832669
engagement proxy,0.0,17.0,0.5,0.8393914975660586,0.08846541091833446,0.07640985233182296,0.9998907326383918,0.032307095760690595,-0.0496877046504356,-0.008690304444872503,0.7654468209865432
engagement proxy,0.0,18.0,0.5,0.839391497570704,0.08785292299998354,0.0764098523284594,0.9998919275633359,0.03230709576110386,-0.04972450172253442,-0.008708702980715279,0.7588167920592411
engagement proxy,0.0,19.0,0.5,0.8393914975713822,0.08736053343384034,0.07640985232796833,0.9998928787030527,0.0323070957611642,-0.04975408314209168,-0.00872349369046374,0.7522316858622716
engagement proxy,0.0,20.0,0.5,0.8393914975714811,0.08696554694839755,0.07640985232789668,0.9998936356373395,0.032307095761173,-0.049777812608589725,-0.008735358423708362,0.7456937713796662
engagement proxy,0.0,21.0,0.5,0.8393914975714956,0.08664924519418526,0.07640985232788625,0.9998942379258511,0.032307095761174284,-0.04979681480538292,-0.008744859522104319,0.739204770890786
engagement proxy,0.0,22.0,0.5,0.8393914975714976,0.0863963060272644,0.07640985232788475,0.9998947171072163,0.032307095761174465,-0.04981201032265278,-0.00875245728073916,0.7327659630791924
engagement proxy,0.0,23.0,0.5,0.8393914975714976,0.0861942619245578,0.07640985232788475,0.9998950983102336,0.032307095761174465,-0.04982414821693588,-0.008758526227880706,0.7263782691301315
engagement proxy,0.0,24.0,0.5,0.8393914975714976,0.08603301593684122,0.07640985232788475,0.9998954015476965,0.032307095761174465,-0.04983383510569739,-0.008763369672261462,0.7200423237274014
engagement proxy,0.0,25.0,0.5,0.8393914975714976,0.08590442148278551,0.07640985232788475,0.9998956427526959,0.032307095761174465,-0.049841560421140706,-0.00876723232998312,0.7137585330336738
engagement proxy,0.0,26.0,0.5,0.8393914975714976,0.08580192507995567,0.07640985232788475,0.9998958346071329,0.032307095761174465,-0.04984771787948798,-0.008770311059156759,0.7075271216848502
engagement proxy,0.0,27.0,0.5,0.8393914975714976,0.08572026720481259,0.07640985232788475,0.9998959872032318,0.032307095761174465,-0.04985262345584052,-0.008772763847333026,0.701348170655517
engagement proxy,0.0,28.0,0.5,0.8393914975714976,0.08565523468842301,0.07640985232788475,0.9998961085712029,0.032307095761174465,-0.04985653026154274,-0.008774717250184139,0.6952216476270544
engagement proxy,0.0,29.0,0.5,0.8393914975714976,0.08560345755655156,0.07640985232788475,0.9998962050998413,0.032307095761174465,-0.049859640750600565,-0.00877627249471305,0.6891474312531806
engagement proxy,0.0,30.0,0.5,0.8393914975714976,0.08556224345594267,0.07640985232788475,0.9998962818716066,0.032307095761174465,-0.0498621166675077,-0.008777510453166618,0.6831253304923564
engagement proxy,0.0,31.0,0.5,0.8393914975714976,0.08552944341612646,0.07640985232788475,0.9998963429294632,0.032307095761174465,-0.04986408711221094,-0.00877849567551824,0.6771550999736651
engagement proxy,0.0,32.0,0.5,0.8393914975714976,0.08550334345874921,0.07640985232788475,0.9998963914893184,0.032307095761174465,-0.049865655052047785,-0.00877927964543666,0.6712364521866815
engagement proxy,0.0,33.0,0.5,0.8393914975714976,0.0854825773562103,0.07640985232788475,0.9998964301091068,0.032307095761174465,-0.04986690256299165,-0.008779903400908593,0.6653690671366155
engagement proxy,0.0,34.0,0.5,0.8393914975714976,0.08546605658869418,0.07640985232788475,0.9998964608233464,0.032307095761174465,-0.04986789503761221,-0.008780399638218871,0.6595525999817364
engagement proxy,0.0,35.0,0.5,0.8393914975714976,0.0854529142200984,0.07640985232788475,0.999896485250202,0.032307095761174465,-0.04986868455680218,-0.008780794397813856,0.6537866870679047
engagement proxy,0.0,36.0,0.5,0.8393914975714976,0.0854424599969365,0.07640985232788475,0.9998965046766636,0.032307095761174465,-0.04986931258725035,-0.008781108413037943,0.6480709506917918
engagement proxy,0.0,37.0,0.5,0.8393914975714976,0.0854341444702238,0.07640985232788475,0.9998965201263095,0.032307095761174465,-0.04986981213683895,-0.008781358187832242,0.6424050028570752
engagement proxy,0.0,38.0,0.5,0.8393914975714976,0.08542753035510568,0.07640985232788475,0.9998965324132096,0.032307095761174465,-0.04987020947522204,-0.008781556857023788,0.636788448233758
engagement proxy,0.0,39.0,0.5,0.8393914975714976,0.08542226968581096,0.07640985232788475,0.9998965421848007,0.032307095761174465,-0.04987052550624337,-0.008781714872534454,0.6312208864874254
engagement proxy,0.0,40.0,0.5,0.8393914975714976,0.08541808560442085,0.07640985232788475,0.9998965499559919,0.032307095761174465,-0.04987077686197442,-0.008781840550399978,0.6257019141106568
engagement proxy,0.0,41.0,0.5,0.8393914975714976,0.08541475785060355,0.07640985232788475,0.9998965561362894,0.032307095761174465,-0.04987097677441536,-0.008781940506620449,0.6202311258612718
engagement proxy,0.0,42.0,0.5,0.8393914975714976,0.08541211120464942,0.07640985232788475,0.999896561051371,0.032307095761174465,-0.04987113576977588,-0.008782020004300707,0.6148081158902184
engagement proxy,0.0,43.0,0.5,0.8393914975714976,0.08541000628553752,0.07640985232788475,0.9998965649602461,0.032307095761174465,-0.0498712622212776,-0.008782083230051568,0.6094324786245572
engagement proxy,0.0,44.0,0.5,0.8393914975714976,0.08540833222591859,0.07640985232788475,0.9998965680689014,0.032307095761174465,-0.04987136278920094,-0.00878213351401324,0.6041038094572477
engagement proxy,0.0,45.0,0.5,0.8393914975714976,0.08540700084230837,0.07640985232788475,0.9998965705411557,0.032307095761174465,-0.04987144277110773,-0.008782173504966632,0.5988217052845806
engagement proxy,0.0,46.0,0.5,0.8393914975714976,0.0854059419959963,0.07640985232788475,0.9998965725072916,0.032307095761174465,-0.04987150638053188,-0.008782205309678708,0.5935857649234796
engagement proxy,0.0,47.0,0.5,0.8393914975714976,0.0854050999019218,0.07640985232788475,0.999896574070921,0.032307095761174465,-0.04987155696872154,-0.008782230603773537,0.5883955894341174
engagement proxy,0.0,48.0,0.5,0.8393914975714976,0.08540443019209282,0.07640985232788475,0.9998965753144444,0.032307095761174465,-0.049871597201052206,-0.00878225071993887,0.5832507823679149
engagement proxy,0.0,49.0,0.5,0.8393914975714976,0.08540389757948239,0.07640985232788475,0.9998965763033939,0.032307095761174465,-0.04987162919736681,-0.008782266718096173,0.5781509499567539
engagement proxy,0.0,50.0,0.5,0.8393914975714976,0.08540347399973106,0.07640985232788475,0.9998965770898856,0.032307095761174465,-0.049871654643611554,-0.008782279441218545,0.5730957012558906
engagement proxy,0.0,51.0,0.5,0.8393914975714976,0.0854031371330004,0.07640985232788475,0.9998965777153663,0.032307095761174465,-0.049871674880634626,-0.00878228955973008,0.5680846482504219
engagement proxy,0.0,52.0,0.5,0.8393914975714976,0.08540286922825668,0.07640985232788475,0.9998965782127985,0.032307095761174465,-0.04987169097481654,-0.00878229760682104,0.5631174059330631
engagement proxy,0.0,53.0,0.5,0.8393914975714976,0.08540265616813554,0.07640985232788475,0.9998965786083964,0.032307095761174465,-0.049871703774247725,-0.00878230400653663,0.5581935923593669
engagement proxy,0.0,54.0,0.5,0.8393914975714976,0.08540248672517715,0.07640985232788475,0.9998965789230074,0.032307095761174465,-0.04987171395340967,-0.008782309096117602,0.5533128286852037
engagement proxy,0.0,55.0,0.5,0.8393914975714976,0.08540235197028062,0.07640985232788475,0.9998965791732111,0.032307095761174465,-0.049871722048711604,-0.00878231314376857,0.5484747391903174
engagement proxy,0.0,56.0,0.5,0.8393914975714976,0.08540224480223152,0.07640985232788475,0.9998965793721927,0.032307095761174465,-0.049871728486753815,-0.008782316362789675,0.5436789512909497
engagement proxy,0.0,57.0,0.5,0.8393914975714976,0.08540215957352675,0.07640985232788475,0.9998965795304389,0.032307095761174465,-0.04987173360680595,-0.008782318922815741,0.5389250955439008
engagement proxy,0.0,58.0,0.5,0.8393914975714976,0.08540209179278953,0.07640985232788475,0.9998965796562888,0.032307095761174465,-0.04987173767868418,-0.008782320958754856,0.5342128056438903
engagement proxy,0.0,59.0,0.5,0.8393914975714976,0.08540203788809901,0.07640985232788475,0.9998965797563747,0.032307095761174465,-0.049871740916969054,-0.008782322577897295,0.5295417184156884
engagement proxy,0.0,60.0,0.5,0.8393914975714976,0.08540199501876644,0.07640985232788475,0.999896579835971,0.032307095761174465,-0.04987174349231285,-0.008782323865569194,0.5249114738021734
engagement proxy,0.0,61.0,0.5,0.8393914975714976,0.0854019609256419,0.07640985232788475,0.9998965798992724,0.032307095761174465,-0.04987174554043239,-0.008782324889628962,0.5203217148492272
engagement proxy,0.0,62.0,0.5,0.8393914975714976,0.08540193381206458,0.07640985232788475,0.9998965799496146,0.032307095761174465,-0.04987174716926071,-0.008782325704043123,0.5157720876881906
engagement proxy,0.0,63.0,0.5,0.8393914975714976,0.08540191224918359,0.07640985232788475,0.9998965799896506,0.032307095761174465,-0.04987174846463501,-0.008782326351730273,0.5112622415164418
engagement proxy,0.0,64.0,0.5,0.8393914975714976,0.08540189510066103,0.07640985232788475,0.9998965800214904,0.032307095761174465,-0.049871749494819956,-0.008782326866822746,0.5067918285765456
engagement proxy,0.0,65.0,0.5,0.8393914975714976,0.08540188146278936,0.07640985232788475,0.999896580046812,0.032307095761174465,-0.04987175031410512,-0.00878232727646533,0.5023605041343225
engagement proxy,0.0,66.0,0.5,0.8393914975714976,0.08540187061686769,0.07640985232788475,0.9998965800669499,0.032307095761174465,-0.049871750965665936,-0.008782327602245735,0.49796792645611687
