scenario,period,policy,exposure,mean_theta,offline_social_capital,mean_fitness,local_subjective_value,initial_preference_value,entropy,predictability,platform_value,autonomy_loss
fixed_high_exposure,32,fixed,0.8,0.8948308403747233,0.10516915962527673,0.7524303728886098,-0.33547393882504395,-1.5074617637240442,0.3536273060123471,0.6463726939876528,0.8961053791722539,1.9654747668975358e-05
fixed_high_exposure,33,fixed,0.8,0.8984906544231659,0.10150934557683411,0.7469506129362897,-0.32755199977737426,-1.5293216822732294,0.352164089165451,0.6478359108345491,0.9000578365900757,1.682980215442952e-05
fixed_high_exposure,34,fixed,0.8,0.9018426196462759,0.09815738035372412,0.7419575382768493,-0.3201694317904609,-1.5500946825743902,0.350429572854723,0.649570427145277,0.9037567050753313,1.4442906100675178e-05
fixed_high_exposure,35,fixed,0.8,0.9049135172982438,0.09508648270175624,0.7374045226204722,-0.31329716512687966,-1.5697930836317284,0.34836618410649545,0.6516338158935046,0.9072402804769447,1.2422933457789173e-05
fixed_high_exposure,36,fixed,0.8,0.9077279613629659,0.09227203863703415,0.7332495060348734,-0.30690581248766285,-1.5884362166398094,0.3459438449740277,0.6540561550259723,0.9105391923681604,1.0710540885441193e-05
fixed_high_exposure,37,fixed,0.8,0.9103084971158034,0.08969150288419658,0.7294546017746536,-0.3009661924592945,-1.6060492733985174,0.3431506524945035,0.6568493475054965,0.9136783666169027,9.256241033338604e-06
fixed_high_exposure,38,fixed,0.8,0.9126757199325914,0.08732428006740856,0.7259857148095792,-0.2954497263547691,-1.6226622267769106,0.339986626680382,0.6600133733196181,0.916678394596515,8.018768807470172e-06
fixed_high_exposure,39,fixed,0.8,0.9148484052559676,0.08515159474403244,0.7228121796045243,-0.29032872994378794,-1.6383088329896769,0.33645968980811003,0.66354031019189,0.9195564672943456,6.963705594792303e-06
fixed_high_exposure,40,fixed,0.8,0.9168436429536051,0.0831563570463949,0.7199064216688329,-0.28557661944615376,-1.6530257224203557,0.3325831786633051,0.6674168213366949,0.9223270072209441,6.062326797632292e-06
fixed_high_exposure,41,fixed,0.8,0.9186769712049258,0.08132302879507425,0.7172436451463342,-0.2811680486829504,-1.6668515831486055,0.3283743426948366,0.6716256573051633,0.9250021026659584,5.290640223928907e-06
fixed_high_exposure,42,fixed,0.8,0.9203625065575495,0.07963749344245052,0.714801547116532,-0.27707899176309914,-1.6798264389311264,0.323853427867869,0.6761465721321309,0.9275918209839756,4.628586020561331e-06
fixed_high_exposure,43,fixed,0.8,0.9219130679512588,0.07808693204874118,0.7125600581845347,-0.27328678331834233,-1.6919910210670563,0.3190430745018611,0.6809569254981389,0.9301044530508865,4.05937234123475e-06
fixed_high_exposure,44,fixed,0.8,0.9233402933734368,0.07665970662656318,0.7105011082297529,-0.2697701261824915,-1.7033862314148438,0.31396786013295497,0.686032139867045,0.9325467213468458,3.5689244407652125e-06
fixed_high_exposure,45,fixed,0.8,0.924654748442871,0.07534525155712901,0.7086084157591764,-0.2665090745735512,-1.7140526919416212,0.308653893796171,0.6913461062038291,0.9349239696836368,3.1454281722049643e-06
fixed_high_exposure,46,fixed,0.8,0.9258660266697178,0.07413397333028215,0.7068672990889021,-0.2634849992764208,-1.724030374686262,0.30312841879513824,0.6968715812048618,0.9372403429106902,2.7789518254513094e-06
fixed_high_exposure,47,fixed,0.8,0.9269828414515497,0.07301715854845026,0.7052645074950872,-0.2606805400170377,-1.7333583049612042,0.2974194120075048,0.7025805879924951,0.9394989590500488,2.4611328467514355e-06
fixed_high_exposure,48,fixed,0.8,0.9280131100737564,0.07198688992624358,0.7037880704861423,-0.258079549136315,-1.742074330007325,0.2915551843272405,0.7084448156727595,0.9417020732083082,2.184918219434298e-06
fixed_high_exposure,49,fixed,0.8,0.9289640301147208,0.07103596988527916,0.702427163417997,-0.255667029782947,-1.7502149451078441,0.2855639937878543,0.7144360062121458,0.94385123135715,1.9443491912137293e-06
fixed_high_exposure,50,fixed,0.8,0.9298421487332235,0.07015785126677654,0.7011719877796575,-0.25342907111872714,-1.7578151692917419,0.27947368406168976,0.7205263159383102,0.9459474119208854,1.7343826370809413e-06
fixed_high_exposure,51,fixed,0.8,0.9306534253534814,0.06934657464651861,0.7000136646004375,-0.25135278244206816,-1.7649084631344252,0.2733113590858328,0.7266886409141672,0.9479911535363149,1.5507426871592858e-06
fixed_high_exposure,52,fixed,0.8,0.9314032882739823,0.06859671172601767,0.6989441395619054,-0.24942622766195816,-1.771526681715027,0.2671031013190035,0.7328968986809965,0.9499826680101816,1.3897973632886458e-06
fixed_high_exposure,53,fixed,0.8,0.9320966857185791,0.06790331428142093,0.6979560985293487,-0.24763836117586815,-1.7777000564464531,0.2608737376917906,0.7391262623082093,0.951921938180221,1.2484558910816594e-06
fixed_high_exposure,54,fixed,0.8,0.9327381318285883,0.06726186817141167,0.6970428923447624,-0.2459789659044144,-1.7834572001995679,0.2546466542449344,0.7453533457550656,0.9538088009796014,1.1240831165132244e-06
fixed_high_exposure,55,fixed,0.8,0.9333317480674579,0.06666825193254211,0.6961984698432241,-0.24443859399873655,-1.7888251308534204,0.24844365800063808,0.7515563419993619,0.9556430164673303,1.0144280845037684e-06
fixed_high_exposure,56,fixed,0.8,0.9338813004782042,0.06611869952179583,0.6954173181655563,-0.2430085105517474,-1.7938293090882649,0.24228488284290167,0.7577151171570984,0.9574243239096237,9.175643542791848e-07
fixed_high_exposure,57,fixed,0.8,0.9343902332005956,0.06560976679940445,0.694694409541778,-0.24168064050177163,-1.7984936868770207,0.23618873504433105,0.763811264955669,0.9591524861917294,8.318400518210711e-07
fixed_high_exposure,58,fixed,0.8,0.9348616986215077,0.0651383013784923,0.6940251538119623,-0.24044751880842566,-1.8028407637118091,0.23017187346409826,0.7698281265359017,0.9608273239286881,7.558360095987159e-07
fixed_high_exposure,59,fixed,0.8,0.9352985844990861,0.0647014155009139,0.6934053560340627,-0.23930224389913723,-1.8068916481197874,0.22424921923602056,0.7757507807639794,0.9624487406518819,6.88330631418802e-07
fixed_high_exposure,60,fixed,0.8,0.9357035383699904,0.06429646163000957,0.6928311786025527,-0.23823843432489866,-1.8106661224758118,0.2184339898571499,0.7815660101428501,0.9640167403985603,6.282703567456817e-07
fixed_high_exposure,61,fixed,0.8,0.9360789895194724,0.06392101048052756,0.6922991073679938,-0.23725018852115073,-1.8141827095106988,0.21273775288242733,0.7872622471175726,0.9655314389429869,5.747447933929342e-07
fixed_high_exposure,62,fixed,0.8,0.9364271687665724,0.0635728312334276,0.6918059213065669,-0.2363320475403981,-1.817458739247196,0.20717049485168915,0.7928295051483109,0.9669930697962347,5.269657475990647e-07
fixed_high_exposure,63,fixed,0.8,0.936750126291411,0.06324987370858903,0.6913486653408834,-0.23547896060427784,-1.8205104153765925,0.20174070156051319,0.7982592984394868,0.9684019859793084,4.842495123618845e-07
fixed_high_exposure,64,fixed,0.8,0.9370497477083709,0.0629502522916291,0.6909246259596736,-0.2346862533119164,-1.8233528803228596,0.19645544629286177,0.8035445537071382,0.9697586584497985,4.4600188358897785e-07
fixed_high_exposure,65,fixed,0.8,0.937327768567886,0.06267223143211398,0.6905313093248905,-0.23394959833660017,-1.826000278434245,0.19132048313177408,0.8086795168682259,0.9710636719415312,4.117054632809507e-07
fixed_high_exposure,66,fixed,0.8,0.9375857874504291,0.06241421254957091,0.6901664215909148,-0.23326498844249796,-1.8284658168998438,0.18634034293499752,0.8136596570650025,0.9723177188634297,3.809088830026588e-07
fixed_high_exposure,67,fixed,0.8,0.9378252777990469,0.0621747222009531,0.6898278511924754,-0.2326287116562064,-1.830761824116064,0.18151842999362264,0.8184815700063773,0.9735215918003225,3.5321764210133066e-07
fixed_high_exposure,68,fixed,0.8,0.9380475986212521,0.06195240137874791,0.6895136528860532,-0.23203732843327907,-1.8328998053297791,0.17685711777749216,0.8231428822225079,0.9746761750657537,3.2828630578079373e-07
fixed_high_exposure,69,fixed,0.8,0.9382540041771343,0.06174599582286566,0.6892220333543747,-0.2314876506668988,-1.8348904954654368,0.1723578425095034,0.8276421574904966,0.9757824356752337,3.058118501063143e-07
fixed_high_exposure,70,fixed,0.8,0.9384456527580451,0.061554347241954854,0.6889513382055071,-0.23097672239389247,-1.8367439091061548,0.16802119360286058,0.8319788063971394,0.9768414140374732,2.855279758259225e-07
fixed_high_exposure,71,fixed,0.8,0.9386236146490283,0.061376385350971674,0.6887000402173779,-0.2305018020619156,-1.8384693876469775,0.16384700024365614,0.8361529997563438,0.977854214600297,2.672002418067664e-07
fixed_high_exposure,72,fixed,0.8,0.9387888793581559,0.061211120641844086,0.6884667286955743,-0.2300603462305278,-1.8400756436746883,0.15983441360968986,0.8401655863903101,0.978821996636218,2.5062189292888723e-07
fixed_high_exposure,73,fixed,0.8,0.9389423621870144,0.061057637812985566,0.6882500998273026,-0.22964999458778496,-1.84157080265514,0.15598198438931907,0.8440180156106809,0.9797459653091506,2.3561027729944775e-07
fixed_high_exposure,74,fixed,0.8,0.9390849102086064,0.060915089791393595,0.6880489479276346,-0.2292685561727107,-1.842962442027858,0.15228773540558596,0.8477122645944141,0.9806273631274892,2.2200376434282385e-07
fixed_high_exposure,75,fixed,0.8,0.9392173077118443,0.06078269228815569,0.687862157485863,-0.2289139967024514,-1.8442576278203042,0.14874922926500755,0.8512507707349924,0.9814674618588427,2.0965908925772798e-07
fixed_high_exposure,76,fixed,0.8,0.9393402811654793,0.060659718834520704,0.687688695930109,-0.2285844269109799,-1.8454629489019276,0.1453636310411712,0.8546363689588288,0.9822675549572449,1.9844906098240762e-07
fixed_high_exposure,77,fixed,0.8,0.9394545037486778,0.06054549625132222,0.6875276070374332,-0.228278091813831,-1.8465845490021109,0.1421277660742442,0.8578722339257558,0.9830289505338289,1.8826058056092608e-07
fixed_high_exposure,78,fixed,0.8,0.9395605994904426,0.06043940050955743,0.6873780049247531,-0.2279933608205072,-1.8476281566171475,0.13903817302187932,0.8609618269781207,0.9837529648860667,1.789929249777982e-07
fixed_high_exposure,79,fixed,0.8,0.9396591470556048,0.060340852944395174,0.6872390685629769,-0.2277287186228576,-1.8485991129302335,0.13609115233757352,0.8639088476624265,0.9844409165880902,1.7055625838930438e-07
fixed_high_exposure,80,fixed,0.8,0.9397506832111514,0.060249316788848595,0.6871100367630548,-0.22748275679392285,-1.8495023978656768,0.13328281038174242,0.8667171896182576,0.9850941211348029,1.6287033844642965e-07
fixed_high_exposure,81,fixed,0.8,0.9398357060031017,0.060164293996898266,0.6869902035882025,-0.22725416603744952,-1.8503426543945565,0.13060909939068116,0.8693909006093188,0.9857138861249656,1.558633902577219e-07
fixed_high_exposure,82,fixed,0.8,0.9399146776710104,0.060085322328989554,0.6868789141514728,-0.22704172903353487,-1.8511242112043056,0.12806585354096828,0.8719341464590318,0.9863015069628168,1.4947112463062702e-07
fixed_high_exposure,83,fixed,0.8,0.9399880273243678,0.060011972675632186,0.6867755607622065,-0.22684431383068723,-1.851851103839397,0.1256488213532168,0.8743511786467832,0.9868582630537245,1.436358806817068e-07
fixed_high_exposure,84,fixed,0.8,0.9400561534026742,0.05994384659732577,0.6866795793887461,-0.22666086773899688,-1.8525270944147247,0.12335369468063943,0.8766463053193606,0.9873854144665463,1.3830587582318287e-07
fixed_high_exposure,85,fixed,0.8,0.940119425938749,0.059880574061251024,0.6865904464082186,-0.22649041168314374,-1.8531556899975594,0.1211761345257041,0.8788238654742959,0.9878841990336081,1.3343454860170204e-07
fixed_high_exposure,86,fixed,0.8,0.9401781886428497,0.059821811357150256,0.68650767561722,-0.22633203497763654,-1.8537401597482326,0.11911179392306968,0.8808882060769303,0.9883558298582359,1.289799819568996e-07
fixed_high_exposure,87,fixed,0.8,0.9402327608234232,0.05976723917657678,0.6864308154799241,-0.22618489049002008,-1.854283550904088,0.11715633811970956,0.8828436618802904,0.9888014931994814,1.2490439624217966e-07
fixed_high_exposure,88,fixed,0.8,0.9402834391587305,0.05971656084126953,0.6863594465925286,-0.2260481901608221,-1.8547887036857822,0.11530546227422232,0.8846945377257777,0.989222346703886,1.2117370285817043e-07
fixed_high_exposure,89,fixed,0.8,0.9403304993321967,0.0596695006678033,0.6862931793450692,-0.22592120085176762,-1.8552582651997773,0.11355490688725489,0.8864450931127451,0.9896195179547457,1.1775711063240368e-07
fixed_high_exposure,90,fixed,0.8,0.9403741975430772,0.05962580245692284,0.6862316517635213,-0.22580324049628833,-1.8556947024058679,0.11190047116409162,0.8880995288359084,0.9899941033102589,1.1462677817195086e-07
fixed_high_exposure,91,fixed,0.8,0.9404147719029222,0.05958522809707778,0.6861745275167866,-0.22569367452862213,-1.856100314213859,0.11033802449908511,0.8896619755009149,0.9903471670031051,1.1175750634840123e-07
fixed_high_exposure,92,fixed,0.8,0.9404524437273224,0.059547556272677604,0.6861214940746597,-0.2255919125698528,-1.8564772427690515,0.10886351625995178,0.8911364837400482,0.9906797404753319,1.0912646587134687e-07
fixed_high_exposure,93,fixed,0.8,0.9404874187315269,0.05951258126847314,0.6860722610041994,-0.22549740535110202,-1.856827483982013,0.10747298403821086,0.8925270159617892,0.9909928219238847,1.0671295558817262e-07
fixed_high_exposure,94,fixed,0.8,0.940519888137725,0.059480111862274976,0.6860265583931259,-0.2254096418557726,-1.8571528973541986,0.10616256052035017,0.8938374394796498,0.991287376033655,1.0449818773186899e-07
fixed_high_exposure,95,fixed,0.8,0.9405500297010735,0.05944997029892651,0.6859841353899185,-0.22532814666427328,-1.8574552151473438,0.10492847912277178,0.8950715208772282,0.9915643338765191,1.0246509683948876e-07
fixed_high_exposure,96,fixed,0.8,0.9405780086609026,0.059421991339097424,0.6859447588512503,-0.22525247748604,-1.8577360509411605,0.10376707852229256,0.8962329214777074,0.9918245929564441,1.0059816949414337e-07
fixed_high_exposure,97,fixed,0.8,0.9406039786229701,0.05939602137702993,0.6859082120882397,-0.2251822228649286,-1.8579969076207175,0.10267480620302206,0.897325193796978,0.9920690173823657,9.888329241354994e-08
fixed_high_exposure,98,fixed,0.8,0.9406280823781017,0.05937191762189831,0.6858742937037657,-0.2251170000451932,-1.8582391848319642,0.10164822112987439,0.8983517788701256,0.9922984381521268,9.730761672694474e-08
fixed_high_exposure,99,fixed,0.8,0.9406504526621042,0.05934954733789577,0.685842816513777,-0.22505645298630286,-1.8584641859411442,0.10068399564883854,0.8993160043511614,0.9925136535323366,9.585943655716447e-08
fixed_high_exposure,100,fixed,0.8,0.9406712128614126,0.05932878713858736,0.6858136065461441,-0.22500025051579037,-1.8586731245313524,0.09977891670448358,0.9002210832955164,0.992715429520516,9.452808026221661e-08
myopic_platform_low_cost,0,platform,0.0,0.3500728274285519,0.6499271725714482,1.9329884140833233,-0.6247812548224873,-0.6726966443783917,0.8060544026062146,0.19394559739378536,0.39855922677699823,0.0
myopic_platform_low_cost,1,platform,1.0,0.4134509904366507,0.5865490095633493,1.7586676744718053,-0.662235282774729,-0.6716012120096287,0.7757833033317201,0.22421669666827992,0.4295051646037207,0.006193045545623675
myopic_platform_low_cost,2,platform,1.0,0.47144733717662646,0.5285526628233735,1.607141159569192,-0.6798782040212535,-0.689218295324009,0.7457827943198493,0.2542172056801507,0.4950016385966642,0.004925928686620508
myopic_platform_low_cost,3,platform,0.9,0.5177722890796281,0.48222771092037187,1.4918386531850487,-0.6834593831703962,-0.7139091614056777,0.7191167340282693,0.28088326597173074,0.5555931055725608,0.0031292662005066117
myopic_platform_low_cost,4,platform,0.85,0.5574203600852513,0.4425796399147487,1.3973427406969139,-0.6792721378150329,-0.7425104255610558,0.6939939850704093,0.3060060149295907,0.6050218638176489,0.002247700906252077
myopic_platform_low_cost,5,platform,0.75,0.5886022031945355,0.4113977968054645,1.3257661191838577,-0.6713220632986036,-0.770055847925836,0.6719537193306823,0.32804628066931774,0.6481137733618649,0.001405349662348212
myopic_platform_low_cost,6,platform,0.7,0.6151823506559133,0.3848176493440867,1.266686944845753,-0.6612546433680467,-0.797340283889472,0.651606922861838,0.34839307713816203,0.6826806199404539,0.0010134550425524886
myopic_platform_low_cost,7,platform,0.7,0.6400726714887943,0.3599273285112057,1.2129965100704323,-0.6490121469300885,-0.8263748782212553,0.6312410383675525,0.3687589616324475,0.7126624118969063,0.0008605963082165783
myopic_platform_low_cost,8,platform,0.65,0.661133447756662,0.33886655224333795,1.168790428408954,-0.6364996004436051,-0.8537963671254488,0.6127754172488064,0.38722458275119365,0.7410395934444605,0.0006154776170573865
myopic_platform_low_cost,9,platform,0.6,0.6788404237940096,0.32115957620599045,1.1324876240708117,-0.6244208508914535,-0.8790592226284151,0.5957249736292065,0.4042750263707935,0.765509180386708,0.00043710098839603006
myopic_platform_low_cost,10,platform,0.6,0.6955391554798966,0.30446084452010336,1.0989837218679555,-0.6116716633657616,-0.9049360837113044,0.578848365649538,0.421151634350462,0.7864270640675122,0.00037923764331357433
myopic_platform_low_cost,11,platform,0.55,0.7094153780675868,0.2905846219324132,1.0716781049177628,-0.6000553648115654,-0.9280776231886241,0.5639630211017073,0.43603697889829274,0.80632462279216,0.0002649038182031871
myopic_platform_low_cost,12,platform,0.5,0.720786342795396,0.279213657204604,1.0496591835783469,-0.5898368978205476,-0.9482208450099074,0.5507056213737191,0.44929437862628085,0.8231099374519661,0.00018170143299895658
myopic_platform_low_cost,13,platform,0.45,0.7299191205347003,0.2700808794652997,1.0321982314693916,-0.5811795176283999,-0.9651955563329013,0.5383469949574867,0.4616530050425133,0.8372323717953286,0.00012125523146704183
myopic_platform_low_cost,14,platform,0.45,0.7386712780685729,0.2613287219314271,1.015663762471441,-0.5724734316194388,-0.9822186121688078,0.5260368583045221,0.47396314169547793,0.8490620634924424,0.00010907249602399166
myopic_platform_low_cost,15,platform,0.45,0.747047823436411,0.25295217656358904,1.0000207321855308,-0.5637574025921843,-0.9992481497338873,0.5139566704200624,0.48604332957993757,0.8604586558313954,9.80220700836523e-05
myopic_platform_low_cost,16,platform,0.45,0.7550546769363873,0.24494532306361272,0.9852341573368155,-0.5550671989002598,-1.0162436995361195,0.5021529913135362,0.4978470086864638,0.8714164291080032,8.801678294775563e-05
myopic_platform_low_cost,17,platform,0.5,0.7641747310214231,0.23582526897857692,0.9685927230478674,-0.5447239782806355,-1.0365268115204713,0.4888969704230045,0.5111030295769955,0.8819504884156719,0.00010748758842704324
myopic_platform_low_cost,18,platform,0.5,0.7728078390147026,0.22719216098529738,0.9530302215319685,-0.5344982861441941,-1.0566754962913296,0.4759704929254049,0.5240295070745951,0.8938152157833514,9.506678982875069e-05
myopic_platform_low_cost,19,platform,0.5,0.7809718802301853,0.21902811976981473,0.9384839223463924,-0.5244268678895532,-1.0766456104722182,0.4635992792937521,0.5364007207062479,0.9050720604067473,8.402726488073615e-05
myopic_platform_low_cost,20,platform,0.5,0.788683711683242,0.21131628831675797,0.9248959314222068,-0.5145435873584782,-1.0963919807176514,0.4519995149232795,0.5480004850767205,0.9156838329524222,7.423322252540059e-05
myopic_platform_low_cost,21,platform,0.5,0.7959594245503461,0.20404057544965393,0.9122122735759006,-0.504879888532545,-1.1158677607593939,0.44140144603132153,0.5585985539686784,0.9256090630425157,6.556089839669446e-05
myopic_platform_low_cost,22,platform,0.2,0.7954458484384006,0.2045541515615994,0.913079133242454,-0.5056367730160656,-1.1142926400858157,0.43557434633469716,0.5644256536653028,0.9349522618547262,3.2934364748414535e-07
myopic_platform_low_cost,23,platform,0.2,0.7949809169374416,0.20501908306255845,0.9138638922836796,-0.506321766148046,-1.1128680100978983,0.42982019824484285,0.5701798017551571,0.9359258673762307,3.1758613082762977e-07
myopic_platform_low_cost,24,platform,0.2,0.794560811412595,0.20543918858740495,0.9145729118687063,-0.5069407624403736,-1.1115812552408781,0.42414751342874857,0.5758524865712514,0.9369239330554079,3.0690691230204063e-07
myopic_platform_low_cost,25,platform,0.2,0.7941819822054417,0.20581801779455833,0.915212118957532,-0.50749919941673,-1.110420783867564,0.41856353453751305,0.581436465462487,0.9379410985710633,2.971627494274064e-07
myopic_platform_low_cost,26,platform,0.2,0.7938411360970241,0.2061588639029759,0.9157870240530608,-0.5080020865605299,-1.1093759550538727,0.4130743348875574,0.5869256651124426,0.9389725523751347,2.882303546614153e-07
myopic_platform_low_cost,27,platform,0.2,0.7935352229317179,0.20646477706828215,0.9163027408760066,-0.5084540339086355,-1.1084370082958919,0.40768491730993917,0.5923150826900608,0.940013993604233,2.800036731946439e-07
myopic_platform_low_cost,28,platform,0.2,0.7932614217876894,0.20673857821231056,0.9167640072470813,-0.508859279935457,-1.1075949964905123,0.4023993105383919,0.5976006894616082,0.9410615941530914,2.7239151283462937e-07
myopic_platform_low_cost,29,platform,0.2,0.7930171270047655,0.20698287299523455,0.917175206593257,-0.509221718459848,-1.106841722468715,0.39722066192282585,0.6027793380771742,0.942111961524059,2.653154854561177e-07
myopic_platform_low_cost,30,platform,0.2,0.7927999343150194,0.20720006568498062,0.9175403896114641,-0.5095449243820122,-1.1061696792381137,0.39215132560757177,0.6078486743924283,0.9431621029131264,2.587082228513088e-07
myopic_platform_low_cost,31,platform,0.2,0.7926076272651119,0.2073923727348881,0.9178632957239293,-0.5098321781201693,-1.1055719939985966,0.38719294560673634,0.6128070543932637,0.9442093908634278,2.525118332548536e-07
myopic_platform_low_cost,32,platform,0.2,0.7924381640718468,0.20756183592815325,0.9181473740451838,-0.5100864886680111,-1.1050423759202888,0.382346533446507,0.617653466553493,0.94525153071022,2.4667656821227877e-07
myopic_platform_low_cost,33,platform,0.2,0.792289665012795,0.20771033498720504,0.918395803652779,-0.5103106152352573,-1.1045750676146506,0.37761254023165175,0.6223874597683483,0.9462865299548819,2.411596727166463e-07
myopic_platform_low_cost,34,platform,0.2,0.7921604004213367,0.20783959957866327,0.9186115130133073,-0.5105070874661831,-1.104164800185227,0.37299092313792415,0.6270090768620759,0.9473126696368557,2.359243945978241e-07
myopic_platform_low_cost,35,platform,0.2,0.7920487793291894,0.20795122067081062,0.9187971984639145,-0.5106782242560831,-1.1038067517122525,0.36848120644027554,0.6315187935597244,0.9483284777191204,2.309391319773746e-07
myopic_platform_low_cost,36,platform,0.2,0.7919533387785636,0.20804666122143645,0.9189553416885885,-0.5108261512044757,-1.1034965090030275,0.36408253726515494,0.6359174627348451,0.9493327044622748,2.2617670018358663e-07
myopic_platform_low_cost,37,platform,0.2,0.7918727338097109,0.2081272661902891,0.9190882261594859,-0.5109528167574754,-1.103230032425863,0.359793736310126,0.640206263689874,0.9503242997321794,2.2161370185255117e-07
myopic_platform_low_cost,38,platform,0.2,0.7918057281170607,0.20819427188293926,0.9191979525376984,-0.5110600071011682,-1.1030036236378715,0.35561334381041393,0.6443866561895861,0.9513023921644572,2.1722998602848635e-07
myopic_platform_low_cost,39,platform,0.2,0.7917511853577183,0.20824881464228173,0.9192864530463095,-0.5111493598738106,-1.1028138960145264,0.35153966105321316,0.6484603389467869,0.9522662700944149,2.1300818393190282e-07
myopic_platform_low_cost,40,platform,0.2,0.7917080610892593,0.20829193891074071,0.9193555048423446,-0.5112223767679654,-1.102657747590549,0.34757078774981465,0.6524292122501854,0.9532153641518055,2.089333107034866e-07
myopic_platform_low_cost,41,platform,0.2,0.7916753953089907,0.20832460469100933,0.9194067424241522,-0.5112804350948872,-1.1025323363263086,0.3437046555758087,0.6562953444241912,0.9541492314150384,2.0499242387256957e-07
myopic_platform_low_cost,42,platform,0.2,0.7916523055637587,0.20834769443624135,0.9194416691176219,-0.5113247983830626,-1.1024350575207287,0.33993905818316583,0.6600609418168342,0.9550675410179672,2.011743305602895e-07
myopic_platform_low_cost,43,platform,0.2,0.7916379805975865,0.2083620194024135,0.9194616676890417,-0.5113566260812127,-1.1023635231999802,0.336271677976939,0.663728322023061,0.9559700611033517,1.9746933652738985e-07
myopic_platform_low_cost,44,platform,0.2,0.7916316745036743,0.20836832549632567,0.9194680101348974,-0.5113769824336074,-1.1023155433205334,0.33270010993545096,0.667299890064549,0.9568566470198115,1.938690311327447e-07
myopic_platform_low_cost,45,platform,0.2,0.7916327013472836,0.20836729865271642,0.9194618666998965,-0.511386844592483,-1.1022891086349438,0.3292218827372514,0.6707781172627486,0.9577272306629707,1.9036610309769464e-07
myopic_platform_low_cost,46,platform,0.2,0.7916404302266389,0.20835956977336112,0.9194443141743694,-0.5113871100289165,-1.1022823750788109,0.325834477441488,0.6741655225585119,0.9585818108662668,1.8695418268842832e-07
myopic_platform_low_cost,47,platform,0.2,0.7916542807399843,0.20834571926001566,0.9194163435212012,-0.5113786032998485,-1.102293649547361,0.3225353439511455,0.6774646560488544,0.9594204447521979,1.8362770654786065e-07
myopic_platform_low_cost,48,platform,0.2,0.7916737188282482,0.20832628117175178,0.9193788668808454,-0.511362082225185,-1.1023213769399276,0.3193219154714137,0.6806780845285862,0.9602432399603947,1.8038180194224636e-07
myopic_platform_low_cost,49,platform,0.2,0.7916982529642823,0.2083017470357177,0.9193327240009407,-0.5113382435251587,-1.1023641283600756,0.31619162115862937,0.6838083788413707,0.9610503476746249,1.7721218764729887e-07
myopic_platform_low_cost,50,platform,0.2,0.7917274306612677,0.20827256933873228,0.9192786881347219,-0.5113077279644397,-1.1024205903681723,0.31314189713905094,0.6868581028609491,0.9618419563765049,1.7411508909373544e-07
myopic_platform_low_cost,51,platform,0.2,0.7917608352745716,0.20823916472542836,0.919217471449941,-0.5112711250459285,-1.1024895551917513,0.31017019606140156,0.6898298039385984,0.9626182862592212,1.7108716573165421e-07
myopic_platform_low_cost,52,platform,0.2,0.7917980830730404,0.20820191692695955,0.9191497299874386,-0.5112289772937537,-1.1025699118070709,0.3072739953328253,0.6927260046671747,0.963379584239834,1.6812544886457115e-07
myopic_platform_low_cost,53,platform,0.2,0.7918388205573902,0.2081611794426098,0.9190760682059218,-0.5111817841617743,-1.1026606378127468,0.3044508041746786,0.6955491958253214,0.9641261195137205,1.6522728845397402e-07
myopic_platform_low_cost,54,platform,0.2,0.7918827220049982,0.2081172779950018,0.9189970431469661,-0.5111300056008559,-1.1027607920233204,0.30169816962235435,0.6983018303776456,0.9648581795994096,1.623903076096462e-07
myopic_platform_low_cost,55,platform,0.2,0.7919294872219629,0.20807051277803712,0.9189131682517747,-0.5110740653153519,-1.1028695077170438,0.2990136815820333,0.7009863184179668,0.9655760668264546,1.596123636647966e-07
myopic_platform_low_cost,56,platform,0.2,0.791978839484794,0.20802116051520603,0.9188249168588579,-0.5110143537365927,-1.102985986478097,0.29639497704685924,0.7036050229531408,0.9662800952230791,1.5689151489252342e-07
myopic_platform_low_cost,57,platform,0.2,0.7920305236555147,0.20796947634448526,0.9187327254095317,-0.5109512307387414,-1.1031094925788962,0.2938397435654984,0.7061602564345015,0.9669705877641401,1.542259920550843e-07
myopic_platform_low_cost,58,platform,0.2,0.7920843044552719,0.2079156955447281,0.9186369963859948,-0.5108850281201338,-1.1032393478531286,0.29134572204733183,0.7086542779526681,0.9676478739434389,1.5161417409304593e-07
myopic_platform_low_cost,59,platform,0.2,0.7921399648827975,0.20786003511720252,0.9185381010047442,-0.5108160518711442,-1.1033749270147104,0.28891070898057053,0.7110892910194295,0.9683122876376549,1.4905456736042575e-07
myopic_platform_low_cost,60,platform,0.2,0.7921973047652112,0.20780269523478878,0.9184363816862053,-0.5107445842477286,-1.1035156533820105,0.286532558132319,0.713467441867681,0.9689641652321315,1.4654578789677193e-07
myopic_platform_low_cost,61,platform,0.2,0.7922561394297181,0.20774386057028194,0.918332154319717,-0.5106708856680581,-1.1036609949704668,0.28420918179300897,0.715790818206991,0.9696038439814658,1.4408654629981743e-07
myopic_platform_low_cost,62,platform,0.2,0.7923162984857447,0.2076837015142553,0.918225710341394,-0.5105951964480705,-1.10381046092016,0.28193855162162856,0.7180614483783714,0.9702316605803375,1.4167563482461323e-07
