repair_baseline,substitute_damage,regime,stable_count,low_trap_present,high_state_present,lower_boundary_present
0.26,0.2535,threshold trap,2,True,True,False
0.26,0.25966666666666666,threshold trap,2,True,True,False
0.26,0.2658333333333333,collapse-prone,2,True,True,True
0.26,0.272,collapse-prone,2,True,True,True
0.26,0.2781666666666667,collapse-prone,2,True,True,True
0.26,0.2843333333333333,collapse-prone,2,True,True,True
0.26,0.2905,collapse-prone,2,True,True,True
0.26,0.2966666666666667,collapse-prone,2,True,True,True
0.26,0.30283333333333334,collapse-prone,2,True,True,True
0.26,0.309,collapse-prone,2,True,True,True
0.26,0.31516666666666665,collapse-prone,2,True,True,True
0.26,0.32133333333333336,collapse-prone,2,True,True,True
0.26,0.32749999999999996,collapse-prone,2,True,True,True
0.26,0.33366666666666667,collapse-prone,2,True,True,True
0.26,0.3398333333333333,collapse-prone,2,True,True,True
0.26,0.346,collapse-prone,2,True,True,True
0.26,0.35216666666666663,collapse-prone,2,True,True,True
0.26,0.35833333333333334,collapse-prone,2,True,True,True
0.26,0.3645,collapse-prone,2,True,True,True
0.26,0.37066666666666664,collapse-prone,2,True,True,True
0.26,0.3768333333333333,collapse-prone,2,True,True,True
0.26,0.383,collapse-prone,2,True,True,True
0.26,0.38916666666666666,collapse-prone,2,True,True,True
0.26,0.3953333333333333,collapse-prone,2,True,True,True
0.26,0.40149999999999997,collapse-prone,2,True,True,True
0.26,0.4076666666666667,collapse-prone,2,True,True,True
0.26,0.4138333333333333,collapse-prone,2,True,True,True
0.26,0.42,collapse-prone,2,True,True,True
0.265,0.05,bridge region,1,False,True,False
0.265,0.05616666666666667,bridge region,1,False,True,False
0.265,0.06233333333333334,bridge region,1,False,True,False
0.265,0.0685,bridge region,1,False,True,False
0.265,0.07466666666666667,bridge region,1,False,True,False
0.265,0.08083333333333334,bridge region,1,False,True,False
0.265,0.087,bridge region,1,False,True,False
0.265,0.09316666666666668,bridge region,1,False,True,False
0.265,0.09933333333333333,bridge region,1,False,True,False
0.265,0.10550000000000001,bridge region,1,False,True,False
0.265,0.11166666666666666,bridge region,1,False,True,False
0.265,0.11783333333333335,bridge region,1,False,True,False
0.265,0.124,bridge region,1,False,True,False
0.265,0.13016666666666665,bridge region,1,False,True,False
0.265,0.13633333333333333,bridge region,1,False,True,False
0.265,0.14250000000000002,bridge region,1,False,True,False
0.265,0.14866666666666667,bridge region,1,False,True,False
0.265,0.15483333333333332,bridge region,1,False,True,False
0.265,0.161,bridge region,1,False,True,False
0.265,0.16716666666666669,bridge region,1,False,True,False
0.265,0.17333333333333334,bridge region,1,False,True,False
0.265,0.1795,bridge region,1,False,True,False
0.265,0.1856666666666667,bridge region,1,False,True,False
0.265,0.19183333333333336,bridge region,1,False,True,False
0.265,0.198,bridge region,1,False,True,False
0.265,0.20416666666666666,bridge region,1,False,True,False
0.265,0.21033333333333332,bridge region,1,False,True,False
0.265,0.21650000000000003,bridge region,1,False,True,False
0.265,0.22266666666666668,threshold trap,2,True,True,False
0.265,0.22883333333333333,threshold trap,2,True,True,False
0.265,0.235,threshold trap,2,True,True,False
0.265,0.2411666666666667,threshold trap,2,True,True,False
0.265,0.24733333333333335,threshold trap,2,True,True,False
0.265,0.2535,threshold trap,2,True,True,False
0.265,0.25966666666666666,threshold trap,2,True,True,False
0.265,0.2658333333333333,collapse-prone,2,True,True,True
0.265,0.272,collapse-prone,2,True,True,True
0.265,0.2781666666666667,collapse-prone,2,True,True,True
0.265,0.2843333333333333,collapse-prone,2,True,True,True
0.265,0.2905,collapse-prone,2,True,True,True
0.265,0.2966666666666667,collapse-prone,2,True,True,True
0.265,0.30283333333333334,collapse-prone,2,True,True,True
0.265,0.309,collapse-prone,2,True,True,True
0.265,0.31516666666666665,collapse-prone,2,True,True,True
0.265,0.32133333333333336,collapse-prone,2,True,True,True
0.265,0.32749999999999996,collapse-prone,2,True,True,True
0.265,0.33366666666666667,collapse-prone,2,True,True,True
0.265,0.3398333333333333,collapse-prone,2,True,True,True
0.265,0.346,collapse-prone,2,True,True,True
0.265,0.35216666666666663,collapse-prone,2,True,True,True
0.265,0.35833333333333334,collapse-prone,2,True,True,True
0.265,0.3645,collapse-prone,2,True,True,True
0.265,0.37066666666666664,collapse-prone,2,True,True,True
0.265,0.3768333333333333,collapse-prone,2,True,True,True
0.265,0.383,collapse-prone,2,True,True,True
0.265,0.38916666666666666,collapse-prone,2,True,True,True
0.265,0.3953333333333333,collapse-prone,2,True,True,True
0.265,0.40149999999999997,collapse-prone,2,True,True,True
0.265,0.4076666666666667,collapse-prone,2,True,True,True
0.265,0.4138333333333333,collapse-prone,2,True,True,True
0.265,0.42,collapse-prone,2,True,True,True
0.27,0.05,bridge region,1,False,True,False
0.27,0.05616666666666667,bridge region,1,False,True,False
0.27,0.06233333333333334,bridge region,1,False,True,False
0.27,0.0685,bridge region,1,False,True,False
0.27,0.07466666666666667,bridge region,1,False,True,False
0.27,0.08083333333333334,bridge region,1,False,True,False
0.27,0.087,bridge region,1,False,True,False
0.27,0.09316666666666668,bridge region,1,False,True,False
0.27,0.09933333333333333,bridge region,1,False,True,False
0.27,0.10550000000000001,bridge region,1,False,True,False
0.27,0.11166666666666666,bridge region,1,False,True,False
0.27,0.11783333333333335,bridge region,1,False,True,False
0.27,0.124,bridge region,1,False,True,False
0.27,0.13016666666666665,bridge region,1,False,True,False
0.27,0.13633333333333333,bridge region,1,False,True,False
0.27,0.14250000000000002,bridge region,1,False,True,False
0.27,0.14866666666666667,bridge region,1,False,True,False
0.27,0.15483333333333332,bridge region,1,False,True,False
0.27,0.161,bridge region,1,False,True,False
0.27,0.16716666666666669,bridge region,1,False,True,False
0.27,0.17333333333333334,bridge region,1,False,True,False
0.27,0.1795,bridge region,1,False,True,False
0.27,0.1856666666666667,bridge region,1,False,True,False
0.27,0.19183333333333336,bridge region,1,False,True,False
0.27,0.198,bridge region,1,False,True,False
0.27,0.20416666666666666,bridge region,1,False,True,False
0.27,0.21033333333333332,bridge region,1,False,True,False
0.27,0.21650000000000003,bridge region,1,False,True,False
0.27,0.22266666666666668,bridge region,1,False,True,False
0.27,0.22883333333333333,threshold trap,2,True,True,False
0.27,0.235,threshold trap,2,True,True,False
0.27,0.2411666666666667,threshold trap,2,True,True,False
0.27,0.24733333333333335,threshold trap,2,True,True,False
0.27,0.2535,threshold trap,2,True,True,False
0.27,0.25966666666666666,threshold trap,2,True,True,False
0.27,0.2658333333333333,threshold trap,2,True,True,False
0.27,0.272,collapse-prone,2,True,True,True
0.27,0.2781666666666667,collapse-prone,2,True,True,True
0.27,0.2843333333333333,collapse-prone,2,True,True,True
0.27,0.2905,collapse-prone,2,True,True,True
0.27,0.2966666666666667,collapse-prone,2,True,True,True
0.27,0.30283333333333334,collapse-prone,2,True,True,True
0.27,0.309,collapse-prone,2,True,True,True
0.27,0.31516666666666665,collapse-prone,2,True,True,True
0.27,0.32133333333333336,collapse-prone,2,True,True,True
0.27,0.32749999999999996,collapse-prone,2,True,True,True
0.27,0.33366666666666667,collapse-prone,2,True,True,True
0.27,0.3398333333333333,collapse-prone,2,True,True,True
0.27,0.346,collapse-prone,2,True,True,True
0.27,0.35216666666666663,collapse-prone,2,True,True,True
0.27,0.35833333333333334,collapse-prone,2,True,True,True
0.27,0.3645,collapse-prone,2,True,True,True
0.27,0.37066666666666664,collapse-prone,2,True,True,True
0.27,0.3768333333333333,collapse-prone,2,True,True,True
0.27,0.383,collapse-prone,2,True,True,True
0.27,0.38916666666666666,collapse-prone,2,True,True,True
0.27,0.3953333333333333,collapse-prone,2,True,True,True
0.27,0.40149999999999997,collapse-prone,2,True,True,True
0.27,0.4076666666666667,collapse-prone,2,True,True,True
0.27,0.4138333333333333,collapse-prone,2,True,True,True
0.27,0.42,collapse-prone,2,True,True,True
0.275,0.05,bridge region,1,False,True,False
0.275,0.05616666666666667,bridge region,1,False,True,False
0.275,0.06233333333333334,bridge region,1,False,True,False
0.275,0.0685,bridge region,1,False,True,False
0.275,0.07466666666666667,bridge region,1,False,True,False
0.275,0.08083333333333334,bridge region,1,False,True,False
0.275,0.087,bridge region,1,False,True,False
0.275,0.09316666666666668,bridge region,1,False,True,False
0.275,0.09933333333333333,bridge region,1,False,True,False
0.275,0.10550000000000001,bridge region,1,False,True,False
0.275,0.11166666666666666,bridge region,1,False,True,False
0.275,0.11783333333333335,bridge region,1,False,True,False
0.275,0.124,bridge region,1,False,True,False
0.275,0.13016666666666665,bridge region,1,False,True,False
0.275,0.13633333333333333,bridge region,1,False,True,False
0.275,0.14250000000000002,bridge region,1,False,True,False
0.275,0.14866666666666667,bridge region,1,False,True,False
0.275,0.15483333333333332,bridge region,1,False,True,False
0.275,0.161,bridge region,1,False,True,False
0.275,0.16716666666666669,bridge region,1,False,True,False
0.275,0.17333333333333334,bridge region,1,False,True,False
0.275,0.1795,bridge region,1,False,True,False
0.275,0.1856666666666667,bridge region,1,False,True,False
0.275,0.19183333333333336,bridge region,1,False,True,False
0.275,0.198,bridge region,1,False,True,False
0.275,0.20416666666666666,bridge region,1,False,True,False
0.275,0.21033333333333332,bridge region,1,False,True,False
0.275,0.21650000000000003,bridge region,1,False,True,False
0.275,0.22266666666666668,bridge region,1,False,True,False
0.275,0.22883333333333333,bridge region,1,False,True,False
0.275,0.235,threshold trap,2,True,True,False
0.275,0.2411666666666667,threshold trap,2,True,True,False
0.275,0.24733333333333335,threshold trap,2,True,True,False
0.275,0.2535,threshold trap,2,True,True,False
0.275,0.25966666666666666,threshold trap,2,True,True,False
0.275,0.2658333333333333,threshold trap,2,True,True,False
0.275,0.272,threshold trap,2,True,True,False
0.275,0.2781666666666667,collapse-prone,2,True,True,True
0.275,0.2843333333333333,collapse-prone,2,True,True,True
0.275,0.2905,collapse-prone,2,True,True,True
0.275,0.2966666666666667,collapse-prone,2,True,True,True
0.275,0.30283333333333334,collapse-prone,2,True,True,True
0.275,0.309,collapse-prone,2,True,True,True
0.275,0.31516666666666665,collapse-prone,2,True,True,True
0.275,0.32133333333333336,collapse-prone,2,True,True,True
0.275,0.32749999999999996,collapse-prone,2,True,True,True
0.275,0.33366666666666667,collapse-prone,2,True,True,True
0.275,0.3398333333333333,collapse-prone,2,True,True,True
0.275,0.346,collapse-prone,2,True,True,True
0.275,0.35216666666666663,collapse-prone,2,True,True,True
0.275,0.35833333333333334,collapse-prone,2,True,True,True
0.275,0.3645,collapse-prone,2,True,True,True
0.275,0.37066666666666664,collapse-prone,2,True,True,True
0.275,0.3768333333333333,collapse-prone,2,True,True,True
0.275,0.383,collapse-prone,2,True,True,True
0.275,0.38916666666666666,collapse-prone,2,True,True,True
0.275,0.3953333333333333,collapse-prone,2,True,True,True
0.275,0.40149999999999997,collapse-prone,2,True,True,True
0.275,0.4076666666666667,collapse-prone,2,True,True,True
0.275,0.4138333333333333,collapse-prone,2,True,True,True
0.275,0.42,collapse-prone,2,True,True,True
0.28,0.05,bridge region,1,False,True,False
0.28,0.05616666666666667,bridge region,1,False,True,False
0.28,0.06233333333333334,bridge region,1,False,True,False
0.28,0.0685,bridge region,1,False,True,False
0.28,0.07466666666666667,bridge region,1,False,True,False
0.28,0.08083333333333334,bridge region,1,False,True,False
0.28,0.087,bridge region,1,False,True,False
0.28,0.09316666666666668,bridge region,1,False,True,False
0.28,0.09933333333333333,bridge region,1,False,True,False
0.28,0.10550000000000001,bridge region,1,False,True,False
0.28,0.11166666666666666,bridge region,1,False,True,False
0.28,0.11783333333333335,bridge region,1,False,True,False
0.28,0.124,bridge region,1,False,True,False
0.28,0.13016666666666665,bridge region,1,False,True,False
0.28,0.13633333333333333,bridge region,1,False,True,False
0.28,0.14250000000000002,bridge region,1,False,True,False
0.28,0.14866666666666667,bridge region,1,False,True,False
0.28,0.15483333333333332,bridge region,1,False,True,False
0.28,0.161,bridge region,1,False,True,False
0.28,0.16716666666666669,bridge region,1,False,True,False
0.28,0.17333333333333334,bridge region,1,False,True,False
0.28,0.1795,bridge region,1,False,True,False
0.28,0.1856666666666667,bridge region,1,False,True,False
0.28,0.19183333333333336,bridge region,1,False,True,False
0.28,0.198,bridge region,1,False,True,False
0.28,0.20416666666666666,bridge region,1,False,True,False
0.28,0.21033333333333332,bridge region,1,False,True,False
0.28,0.21650000000000003,bridge region,1,False,True,False
0.28,0.22266666666666668,bridge region,1,False,True,False
0.28,0.22883333333333333,bridge region,1,False,True,False
0.28,0.235,bridge region,1,False,True,False
0.28,0.2411666666666667,threshold trap,2,True,True,False
0.28,0.24733333333333335,threshold trap,2,True,True,False
0.28,0.2535,threshold trap,2,True,True,False
0.28,0.25966666666666666,threshold trap,2,True,True,False
0.28,0.2658333333333333,threshold trap,2,True,True,False
0.28,0.272,threshold trap,2,True,True,False
0.28,0.2781666666666667,threshold trap,2,True,True,False
0.28,0.2843333333333333,collapse-prone,2,True,True,True
0.28,0.2905,collapse-prone,2,True,True,True
0.28,0.2966666666666667,collapse-prone,2,True,True,True
0.28,0.30283333333333334,collapse-prone,2,True,True,True
0.28,0.309,collapse-prone,2,True,True,True
0.28,0.31516666666666665,collapse-prone,2,True,True,True
0.28,0.32133333333333336,collapse-prone,2,True,True,True
0.28,0.32749999999999996,collapse-prone,2,True,True,True
0.28,0.33366666666666667,collapse-prone,2,True,True,True
0.28,0.3398333333333333,collapse-prone,2,True,True,True
0.28,0.346,collapse-prone,2,True,True,True
0.28,0.35216666666666663,collapse-prone,2,True,True,True
0.28,0.35833333333333334,collapse-prone,2,True,True,True
0.28,0.3645,collapse-prone,2,True,True,True
0.28,0.37066666666666664,collapse-prone,2,True,True,True
0.28,0.3768333333333333,collapse-prone,2,True,True,True
0.28,0.383,collapse-prone,2,True,True,True
0.28,0.38916666666666666,collapse-prone,2,True,True,True
0.28,0.3953333333333333,collapse-prone,2,True,True,True
0.28,0.40149999999999997,collapse-prone,2,True,True,True
0.28,0.4076666666666667,collapse-prone,2,True,True,True
0.28,0.4138333333333333,collapse-prone,2,True,True,True
0.28,0.42,collapse-prone,2,True,True,True
0.28500000000000003,0.05,bridge region,1,False,True,False
0.28500000000000003,0.05616666666666667,bridge region,1,False,True,False
0.28500000000000003,0.06233333333333334,bridge region,1,False,True,False
0.28500000000000003,0.0685,bridge region,1,False,True,False
0.28500000000000003,0.07466666666666667,bridge region,1,False,True,False
0.28500000000000003,0.08083333333333334,bridge region,1,False,True,False
0.28500000000000003,0.087,bridge region,1,False,True,False
0.28500000000000003,0.09316666666666668,bridge region,1,False,True,False
0.28500000000000003,0.09933333333333333,bridge region,1,False,True,False
0.28500000000000003,0.10550000000000001,bridge region,1,False,True,False
0.28500000000000003,0.11166666666666666,bridge region,1,False,True,False
0.28500000000000003,0.11783333333333335,bridge region,1,False,True,False
0.28500000000000003,0.124,bridge region,1,False,True,False
0.28500000000000003,0.13016666666666665,bridge region,1,False,True,False
0.28500000000000003,0.13633333333333333,bridge region,1,False,True,False
0.28500000000000003,0.14250000000000002,bridge region,1,False,True,False
0.28500000000000003,0.14866666666666667,bridge region,1,False,True,False
0.28500000000000003,0.15483333333333332,bridge region,1,False,True,False
0.28500000000000003,0.161,bridge region,1,False,True,False
0.28500000000000003,0.16716666666666669,bridge region,1,False,True,False
0.28500000000000003,0.17333333333333334,bridge region,1,False,True,False
0.28500000000000003,0.1795,bridge region,1,False,True,False
0.28500000000000003,0.1856666666666667,bridge region,1,False,True,False
0.28500000000000003,0.19183333333333336,bridge region,1,False,True,False
0.28500000000000003,0.198,bridge region,1,False,True,False
0.28500000000000003,0.20416666666666666,bridge region,1,False,True,False
0.28500000000000003,0.21033333333333332,bridge region,1,False,True,False
0.28500000000000003,0.21650000000000003,bridge region,1,False,True,False
0.28500000000000003,0.22266666666666668,bridge region,1,False,True,False
0.28500000000000003,0.22883333333333333,bridge region,1,False,True,False
0.28500000000000003,0.235,bridge region,1,False,True,False
0.28500000000000003,0.2411666666666667,bridge region,1,False,True,False
0.28500000000000003,0.24733333333333335,threshold trap,2,True,True,False
0.28500000000000003,0.2535,threshold trap,2,True,True,False
0.28500000000000003,0.25966666666666666,threshold trap,2,True,True,False
0.28500000000000003,0.2658333333333333,threshold trap,2,True,True,False
0.28500000000000003,0.272,threshold trap,2,True,True,False
0.28500000000000003,0.2781666666666667,threshold trap,2,True,True,False
0.28500000000000003,0.2843333333333333,threshold trap,2,True,True,False
0.28500000000000003,0.2905,collapse-prone,2,True,True,True
0.28500000000000003,0.2966666666666667,collapse-prone,2,True,True,True
0.28500000000000003,0.30283333333333334,collapse-prone,2,True,True,True
0.28500000000000003,0.309,collapse-prone,2,True,True,True
0.28500000000000003,0.31516666666666665,collapse-prone,2,True,True,True
0.28500000000000003,0.32133333333333336,collapse-prone,2,True,True,True
0.28500000000000003,0.32749999999999996,collapse-prone,2,True,True,True
0.28500000000000003,0.33366666666666667,collapse-prone,2,True,True,True
0.28500000000000003,0.3398333333333333,collapse-prone,2,True,True,True
0.28500000000000003,0.346,collapse-prone,2,True,True,True
0.28500000000000003,0.35216666666666663,collapse-prone,2,True,True,True
0.28500000000000003,0.35833333333333334,collapse-prone,2,True,True,True
0.28500000000000003,0.3645,collapse-prone,2,True,True,True
0.28500000000000003,0.37066666666666664,collapse-prone,2,True,True,True
0.28500000000000003,0.3768333333333333,collapse-prone,2,True,True,True
0.28500000000000003,0.383,collapse-prone,2,True,True,True
0.28500000000000003,0.38916666666666666,collapse-prone,2,True,True,True
0.28500000000000003,0.3953333333333333,collapse-prone,2,True,True,True
0.28500000000000003,0.40149999999999997,collapse-prone,2,True,True,True
0.28500000000000003,0.4076666666666667,collapse-prone,2,True,True,True
0.28500000000000003,0.4138333333333333,collapse-prone,2,True,True,True
0.28500000000000003,0.42,collapse-prone,2,True,True,True
0.29000000000000004,0.05,bridge region,1,False,True,False
0.29000000000000004,0.05616666666666667,bridge region,1,False,True,False
0.29000000000000004,0.06233333333333334,bridge region,1,False,True,False
0.29000000000000004,0.0685,bridge region,1,False,True,False
0.29000000000000004,0.07466666666666667,bridge region,1,False,True,False
0.29000000000000004,0.08083333333333334,bridge region,1,False,True,False
0.29000000000000004,0.087,bridge region,1,False,True,False
0.29000000000000004,0.09316666666666668,bridge region,1,False,True,False
0.29000000000000004,0.09933333333333333,bridge region,1,False,True,False
0.29000000000000004,0.10550000000000001,bridge region,1,False,True,False
0.29000000000000004,0.11166666666666666,bridge region,1,False,True,False
0.29000000000000004,0.11783333333333335,bridge region,1,False,True,False
0.29000000000000004,0.124,bridge region,1,False,True,False
0.29000000000000004,0.13016666666666665,bridge region,1,False,True,False
0.29000000000000004,0.13633333333333333,bridge region,1,False,True,False
0.29000000000000004,0.14250000000000002,bridge region,1,False,True,False
0.29000000000000004,0.14866666666666667,bridge region,1,False,True,False
0.29000000000000004,0.15483333333333332,bridge region,1,False,True,False
0.29000000000000004,0.161,bridge region,1,False,True,False
0.29000000000000004,0.16716666666666669,bridge region,1,False,True,False
0.29000000000000004,0.17333333333333334,bridge region,1,False,True,False
0.29000000000000004,0.1795,bridge region,1,False,True,False
0.29000000000000004,0.1856666666666667,bridge region,1,False,True,False
0.29000000000000004,0.19183333333333336,bridge region,1,False,True,False
0.29000000000000004,0.198,bridge region,1,False,True,False
0.29000000000000004,0.20416666666666666,bridge region,1,False,True,False
0.29000000000000004,0.21033333333333332,bridge region,1,False,True,False
0.29000000000000004,0.21650000000000003,bridge region,1,False,True,False
0.29000000000000004,0.22266666666666668,bridge region,1,False,True,False
0.29000000000000004,0.22883333333333333,bridge region,1,False,True,False
0.29000000000000004,0.235,bridge region,1,False,True,False
0.29000000000000004,0.2411666666666667,bridge region,1,False,True,False
0.29000000000000004,0.24733333333333335,threshold trap,2,True,True,False
0.29000000000000004,0.2535,threshold trap,2,True,True,False
0.29000000000000004,0.25966666666666666,threshold trap,2,True,True,False
0.29000000000000004,0.2658333333333333,threshold trap,2,True,True,False
0.29000000000000004,0.272,threshold trap,2,True,True,False
0.29000000000000004,0.2781666666666667,threshold trap,2,True,True,False
0.29000000000000004,0.2843333333333333,threshold trap,2,True,True,False
0.29000000000000004,0.2905,collapse-prone,2,True,True,True
0.29000000000000004,0.2966666666666667,collapse-prone,2,True,True,True
0.29000000000000004,0.30283333333333334,collapse-prone,2,True,True,True
0.29000000000000004,0.309,collapse-prone,2,True,True,True
0.29000000000000004,0.31516666666666665,collapse-prone,2,True,True,True
0.29000000000000004,0.32133333333333336,collapse-prone,2,True,True,True
0.29000000000000004,0.32749999999999996,collapse-prone,2,True,True,True
0.29000000000000004,0.33366666666666667,collapse-prone,2,True,True,True
0.29000000000000004,0.3398333333333333,collapse-prone,2,True,True,True
0.29000000000000004,0.346,collapse-prone,2,True,True,True
0.29000000000000004,0.35216666666666663,collapse-prone,2,True,True,True
0.29000000000000004,0.35833333333333334,collapse-prone,2,True,True,True
0.29000000000000004,0.3645,collapse-prone,2,True,True,True
0.29000000000000004,0.37066666666666664,collapse-prone,2,True,True,True
0.29000000000000004,0.3768333333333333,collapse-prone,2,True,True,True
0.29000000000000004,0.383,collapse-prone,2,True,True,True
0.29000000000000004,0.38916666666666666,collapse-prone,2,True,True,True
0.29000000000000004,0.3953333333333333,collapse-prone,2,True,True,True
0.29000000000000004,0.40149999999999997,collapse-prone,2,True,True,True
0.29000000000000004,0.4076666666666667,collapse-prone,2,True,True,True
0.29000000000000004,0.4138333333333333,collapse-prone,2,True,True,True
0.29000000000000004,0.42,collapse-prone,2,True,True,True
0.29500000000000004,0.05,bridge region,1,False,True,False
0.29500000000000004,0.05616666666666667,bridge region,1,False,True,False
0.29500000000000004,0.06233333333333334,bridge region,1,False,True,False
0.29500000000000004,0.0685,bridge region,1,False,True,False
0.29500000000000004,0.07466666666666667,bridge region,1,False,True,False
0.29500000000000004,0.08083333333333334,bridge region,1,False,True,False
0.29500000000000004,0.087,bridge region,1,False,True,False
0.29500000000000004,0.09316666666666668,bridge region,1,False,True,False
0.29500000000000004,0.09933333333333333,bridge region,1,False,True,False
0.29500000000000004,0.10550000000000001,bridge region,1,False,True,False
0.29500000000000004,0.11166666666666666,bridge region,1,False,True,False
0.29500000000000004,0.11783333333333335,bridge region,1,False,True,False
0.29500000000000004,0.124,bridge region,1,False,True,False
0.29500000000000004,0.13016666666666665,bridge region,1,False,True,False
0.29500000000000004,0.13633333333333333,bridge region,1,False,True,False
0.29500000000000004,0.14250000000000002,bridge region,1,False,True,False
0.29500000000000004,0.14866666666666667,bridge region,1,False,True,False
0.29500000000000004,0.15483333333333332,bridge region,1,False,True,False
0.29500000000000004,0.161,bridge region,1,False,True,False
0.29500000000000004,0.16716666666666669,bridge region,1,False,True,False
0.29500000000000004,0.17333333333333334,bridge region,1,False,True,False
0.29500000000000004,0.1795,bridge region,1,False,True,False
0.29500000000000004,0.1856666666666667,bridge region,1,False,True,False
0.29500000000000004,0.19183333333333336,bridge region,1,False,True,False
0.29500000000000004,0.198,bridge region,1,False,True,False
0.29500000000000004,0.20416666666666666,bridge region,1,False,True,False
0.29500000000000004,0.21033333333333332,bridge region,1,False,True,False
0.29500000000000004,0.21650000000000003,bridge region,1,False,True,False
0.29500000000000004,0.22266666666666668,bridge region,1,False,True,False
0.29500000000000004,0.22883333333333333,bridge region,1,False,True,False
0.29500000000000004,0.235,bridge region,1,False,True,False
0.29500000000000004,0.2411666666666667,bridge region,1,False,True,False
0.29500000000000004,0.24733333333333335,bridge region,1,False,True,False
0.29500000000000004,0.2535,threshold trap,2,True,True,False
0.29500000000000004,0.25966666666666666,threshold trap,2,True,True,False
0.29500000000000004,0.2658333333333333,threshold trap,2,True,True,False
0.29500000000000004,0.272,threshold trap,2,True,True,False
0.29500000000000004,0.2781666666666667,threshold trap,2,True,True,False
0.29500000000000004,0.2843333333333333,threshold trap,2,True,True,False
0.29500000000000004,0.2905,threshold trap,2,True,True,False
0.29500000000000004,0.2966666666666667,collapse-prone,2,True,True,True
0.29500000000000004,0.30283333333333334,collapse-prone,2,True,True,True
0.29500000000000004,0.309,collapse-prone,2,True,True,True
0.29500000000000004,0.31516666666666665,collapse-prone,2,True,True,True
0.29500000000000004,0.32133333333333336,collapse-prone,2,True,True,True
0.29500000000000004,0.32749999999999996,collapse-prone,2,True,True,True
0.29500000000000004,0.33366666666666667,collapse-prone,2,True,True,True
0.29500000000000004,0.3398333333333333,collapse-prone,2,True,True,True
0.29500000000000004,0.346,collapse-prone,2,True,True,True
0.29500000000000004,0.35216666666666663,collapse-prone,2,True,True,True
0.29500000000000004,0.35833333333333334,collapse-prone,2,True,True,True
0.29500000000000004,0.3645,collapse-prone,2,True,True,True
0.29500000000000004,0.37066666666666664,collapse-prone,2,True,True,True
0.29500000000000004,0.3768333333333333,collapse-prone,2,True,True,True
0.29500000000000004,0.383,collapse-prone,2,True,True,True
0.29500000000000004,0.38916666666666666,collapse-prone,2,True,True,True
0.29500000000000004,0.3953333333333333,collapse-prone,2,True,True,True
0.29500000000000004,0.40149999999999997,collapse-prone,2,True,True,True
0.29500000000000004,0.4076666666666667,collapse-prone,2,True,True,True
0.29500000000000004,0.4138333333333333,collapse-prone,2,True,True,True
0.29500000000000004,0.42,collapse-prone,2,True,True,True
0.30000000000000004,0.05,bridge region,1,False,True,False
0.30000000000000004,0.05616666666666667,bridge region,1,False,True,False
0.30000000000000004,0.06233333333333334,bridge region,1,False,True,False
0.30000000000000004,0.0685,bridge region,1,False,True,False
0.30000000000000004,0.07466666666666667,bridge region,1,False,True,False
0.30000000000000004,0.08083333333333334,bridge region,1,False,True,False
0.30000000000000004,0.087,bridge region,1,False,True,False
0.30000000000000004,0.09316666666666668,bridge region,1,False,True,False
0.30000000000000004,0.09933333333333333,bridge region,1,False,True,False
0.30000000000000004,0.10550000000000001,bridge region,1,False,True,False
0.30000000000000004,0.11166666666666666,bridge region,1,False,True,False
0.30000000000000004,0.11783333333333335,bridge region,1,False,True,False
0.30000000000000004,0.124,bridge region,1,False,True,False
0.30000000000000004,0.13016666666666665,bridge region,1,False,True,False
0.30000000000000004,0.13633333333333333,bridge region,1,False,True,False
0.30000000000000004,0.14250000000000002,bridge region,1,False,True,False
0.30000000000000004,0.14866666666666667,bridge region,1,False,True,False
0.30000000000000004,0.15483333333333332,bridge region,1,False,True,False
0.30000000000000004,0.161,bridge region,1,False,True,False
0.30000000000000004,0.16716666666666669,bridge region,1,False,True,False
0.30000000000000004,0.17333333333333334,bridge region,1,False,True,False
0.30000000000000004,0.1795,bridge region,1,False,True,False
0.30000000000000004,0.1856666666666667,bridge region,1,False,True,False
0.30000000000000004,0.19183333333333336,bridge region,1,False,True,False
0.30000000000000004,0.198,bridge region,1,False,True,False
0.30000000000000004,0.20416666666666666,bridge region,1,False,True,False
0.30000000000000004,0.21033333333333332,bridge region,1,False,True,False
0.30000000000000004,0.21650000000000003,bridge region,1,False,True,False
0.30000000000000004,0.22266666666666668,bridge region,1,False,True,False
0.30000000000000004,0.22883333333333333,bridge region,1,False,True,False
0.30000000000000004,0.235,bridge region,1,False,True,False
0.30000000000000004,0.2411666666666667,bridge region,1,False,True,False
0.30000000000000004,0.24733333333333335,bridge region,1,False,True,False
0.30000000000000004,0.2535,bridge region,1,False,True,False
0.30000000000000004,0.25966666666666666,threshold trap,2,True,True,False
0.30000000000000004,0.2658333333333333,threshold trap,2,True,True,False
0.30000000000000004,0.272,threshold trap,2,True,True,False
0.30000000000000004,0.2781666666666667,threshold trap,2,True,True,False
0.30000000000000004,0.2843333333333333,threshold trap,2,True,True,False
0.30000000000000004,0.2905,threshold trap,2,True,True,False
0.30000000000000004,0.2966666666666667,threshold trap,2,True,True,False
0.30000000000000004,0.30283333333333334,collapse-prone,2,True,True,True
0.30000000000000004,0.309,collapse-prone,2,True,True,True
0.30000000000000004,0.31516666666666665,collapse-prone,2,True,True,True
