scenario,period,mean_lambda,cooperation_rate,mean_material_payoff,mean_subjective_value
fixed_preferences_selection_only,61,0.08093239178257525,0.0004366443265073518,1.0013097423212542,1.0820868895816413
fixed_preferences_selection_only,62,0.0809016693303277,0.0004359205053681451,1.0013075714894177,1.0820542666906585
fixed_preferences_selection_only,63,0.08087099301311916,0.0004351993132980931,1.0013054085414521,1.0820216968218466
fixed_preferences_selection_only,64,0.08084036266904322,0.0004344807381254415,1.0013032534408643,1.0819891797815313
fixed_preferences_selection_only,65,0.0808097781369044,0.00043376476777619207,1.001301106151455,1.0819567153770036
fixed_preferences_selection_only,66,0.08077923925621174,0.00043305139026056215,1.0012989666372751,1.0819243034164763
fixed_preferences_selection_only,67,0.08074874586717341,0.0004323405936642476,1.001296834862604,1.0818919437090577
fixed_preferences_selection_only,68,0.08071829781069229,0.0004316323661427423,1.0012947107919286,1.0818596360647321
fixed_preferences_selection_only,69,0.08068789492836177,0.0004309266959176081,1.0012925943899356,1.0818273802943459
fixed_preferences_selection_only,70,0.0806575370624621,0.0004302235712739832,1.0012904856215008,1.0817951762095972
fixed_preferences_selection_only,71,0.08062722405595688,0.0004295229805588836,1.0012883844516858,1.081763023623028
fixed_preferences_selection_only,72,0.08059695575248964,0.00042882491218000873,1.0012862908457347,1.0817309223480183
fixed_preferences_selection_only,73,0.08056673199638051,0.00042812935460486773,1.0012842047690702,1.0816988721987795
fixed_preferences_selection_only,74,0.08053655263262313,0.00042743629636011197,1.0012821261872928,1.0816668729903505
fixed_preferences_selection_only,75,0.08050641750688128,0.0004267457260309983,1.0012800550661785,1.081634924538592
fixed_preferences_selection_only,76,0.08047632646548593,0.0004260576322609379,1.001277991371677,1.0816030266601835
fixed_preferences_selection_only,77,0.08044627935543193,0.00042537200375109777,1.0012759350699119,1.0815711791726181
fixed_preferences_selection_only,78,0.08041627602437502,0.0004246888292600385,1.0012738861271784,1.081539381894199
fixed_preferences_selection_only,79,0.0803863163206288,0.00042400809760337403,1.0012718445099436,1.0815076346440353
fixed_preferences_selection_only,80,0.08035640009316149,0.00042332979765344754,1.0012698101848427,1.0814759372420382
prosocial_institution,0,0.2502149677179403,0.36862011968623676,2.001721745152884,2.301358525882122
prosocial_institution,1,0.2550689539013133,0.3485890781505839,1.8968930589355835,2.194922113661879
prosocial_institution,2,0.26437204658175306,0.3537630927006736,1.9205801293365137,2.2231134999980844
prosocial_institution,3,0.27809838625337835,0.34552875413563616,1.8529666292428362,2.168578212211281
prosocial_institution,4,0.2945494070102874,0.3623127881101754,1.9858069441244823,2.3007531917944988
prosocial_institution,5,0.31501863304534117,0.42540762049979075,2.095251217920078,2.4768652992419438
prosocial_institution,6,0.33423132068455713,0.45233719511175563,2.263641630991783,2.646118616016447
prosocial_institution,7,0.35573990844200093,0.49225914276070404,2.234458364650609,2.7070420295518214
prosocial_institution,8,0.3755306117725783,0.49560913711063576,2.3263277898116206,2.787726139742614
prosocial_institution,9,0.3966692373366596,0.512523248364107,2.1787181010745225,2.745852990155041
prosocial_institution,10,0.41666516593451225,0.5937047392218335,2.5482807113301673,3.1461152336543847
prosocial_institution,11,0.4359974874797407,0.5993262694694802,2.338284226339626,3.06803970762827
prosocial_institution,12,0.4554538990771705,0.6186776241726623,2.507499056753287,3.225371755892496
prosocial_institution,13,0.4739650543821592,0.6684896219232568,2.4268404003472055,3.3416291672459213
prosocial_institution,14,0.49357722095523854,0.6818616425483883,2.5806496280663787,3.4764254986307526
prosocial_institution,15,0.5111637520953386,0.7394112093349667,2.890716180758481,3.7884541551515354
prosocial_institution,16,0.5277079422508513,0.7889341310175944,3.1880163888116977,4.054585804292959
prosocial_institution,17,0.5445090782691377,0.7939697755436705,2.751521322154145,3.971787264237139
prosocial_institution,18,0.5645472690613034,0.8360351035823446,2.661295092977801,4.145606697695316
prosocial_institution,19,0.5875412163912361,0.8711964064846821,2.8546060407822225,4.380714790985253
prosocial_institution,20,0.6063901777671982,0.8673499348498037,2.668098360911448,4.373990826112644
prosocial_institution,21,0.6299914650616332,0.9327282647770136,2.9142039534633506,4.756513084202572
prosocial_institution,22,0.6498377009223731,0.9325663540815865,2.8176926705206604,4.798384254991451
prosocial_institution,23,0.6732444125524781,0.9803656341929868,2.9799801258723435,5.103615687339873
prosocial_institution,24,0.6941326479959135,0.9895698850482075,3.047884271721921,5.210914085215361
prosocial_institution,25,0.7115432535168933,0.9959850062961544,2.995968886121713,5.2941245956916845
prosocial_institution,26,0.732292682371382,0.9997787122009818,2.9997786632326915,5.375732755937818
prosocial_institution,27,0.7524761240178816,0.9999929807345759,2.999992980685306,5.437391613479505
prosocial_institution,28,0.7715884590121026,0.9999998519118285,2.9999998519118063,5.49476459300535
prosocial_institution,29,0.7896510586893886,0.9999999976618822,2.9999999976618823,5.54895316356239
prosocial_institution,30,0.8067202498495175,0.9999999999701548,2.999999999970155,5.60016074938739
prosocial_institution,31,0.822850636099281,0.9999999999996758,2.9999999999996754,5.648551908296076
prosocial_institution,32,0.8380938511137209,0.9999999999999969,2.999999999999997,5.6942815533411455
prosocial_institution,33,0.8524986893024653,1.0,3.0000000000000004,5.737496067907396
prosocial_institution,34,0.8661112613908297,1.0,3.0,5.7783337841724896
prosocial_institution,35,0.878975142014334,1.0,3.0,5.816925426043001
prosocial_institution,36,0.8911315092035457,1.0,3.0,5.853394527610637
prosocial_institution,37,0.9026192761973507,1.0,3.0,5.887857828592052
prosocial_institution,38,0.9134752160064965,1.0,3.0,5.9204256480194895
prosocial_institution,39,0.9237340791261393,1.0,3.0,5.951202237378418
prosocial_institution,40,0.9334287047742017,1.0,3.0000000000000004,5.980286114322605
prosocial_institution,41,0.9425901260116206,1.0,3.0,6.007770378034861
prosocial_institution,42,0.9512476690809816,1.0,3.0000000000000004,6.033743007242944
prosocial_institution,43,0.9594290472815276,1.0,3.0,6.058287141844582
prosocial_institution,44,0.9671604496810436,1.0,3.0,6.0814813490431305
prosocial_institution,45,0.9744666249485864,1.0,3.0000000000000004,6.103399874845759
prosocial_institution,46,0.981370960576414,1.0,3.0,6.124112881729242
prosocial_institution,47,0.9878955577447114,1.0,3.0,6.143686673234134
prosocial_institution,48,0.9940613020687523,1.0,3.0,6.1621839062062564
prosocial_institution,49,0.9998879304549709,1.0,3.0,6.179663791364913
prosocial_institution,50,1.0053940942799477,1.0,3.0000000000000004,6.196182282839843
prosocial_institution,51,1.0105974190945506,1.0,3.0,6.211792257283652
prosocial_institution,52,1.0155145610443503,1.0,3.0,6.226543683133051
prosocial_institution,53,1.0201612601869112,1.0,3.0,6.240483780560734
prosocial_institution,54,1.0245523908766312,1.0,3.0,6.253657172629893
prosocial_institution,55,1.0287020093784165,1.0,3.0,6.266106028135249
prosocial_institution,56,1.0326233988626037,1.0,3.0,6.277870196587811
prosocial_institution,57,1.0363291119251608,1.0,3.0000000000000004,6.288987335775482
prosocial_institution,58,1.039831010769277,1.0000000000000002,3.0000000000000013,6.299493032307833
prosocial_institution,59,1.0431403051769668,1.0,3.0,6.3094209155309
prosocial_institution,60,1.0462675883922337,1.0,3.0,6.3188027651767005
prosocial_institution,61,1.0492228710306608,1.0,3.0,6.327668613091983
prosocial_institution,62,1.0520156131239746,1.0,3.0,6.336046839371924
prosocial_institution,63,1.054654754402156,1.0,3.0000000000000004,6.343964263206468
prosocial_institution,64,1.0571487429100377,1.0,3.0000000000000004,6.351446228730112
prosocial_institution,65,1.0595055620499856,1.0,3.0000000000000004,6.358516686149957
prosocial_institution,66,1.0617327561372365,1.0,3.0000000000000004,6.36519826841171
prosocial_institution,67,1.0638374545496885,1.0,3.0,6.371512363649066
prosocial_institution,68,1.0658263945494557,1.0,3.0,6.377479183648367
prosocial_institution,69,1.0677059428492357,1.0,3.0000000000000004,6.383117828547707
prosocial_institution,70,1.069482115992528,1.0000000000000002,3.0000000000000013,6.388446347977586
prosocial_institution,71,1.071160599612939,1.0,3.0,6.393481798838817
prosocial_institution,72,1.0727467666342274,1.0,3.0,6.398240299902682
prosocial_institution,73,1.074245694469345,1.0,3.0,6.402737083408035
prosocial_institution,74,1.0756621812735312,1.0,3.0,6.406986543820594
prosocial_institution,75,1.0770007613034869,1.0,3.0000000000000004,6.411002283910461
prosocial_institution,76,1.0782657194317953,1.0,3.0,6.414797158295386
prosocial_institution,77,1.0794611048630465,1.0,3.0,6.418383314589139
prosocial_institution,78,1.080590744095579,1.0,3.0000000000000004,6.421772232286738
prosocial_institution,79,1.0816582531703225,1.0,3.0,6.424974759510968
prosocial_institution,80,1.0826670492459547,1.0,3.0,6.428001147737864
conflict_algorithm,0,0.2502149677179403,0.2659448449049131,1.7271078741832409,1.8664382391434882
conflict_algorithm,1,0.17526835066567484,0.1520288404741557,1.4458239343350507,1.5398332447680474
conflict_algorithm,2,0.1223310661509579,0.07835831306229354,1.2354589516572134,1.3119624278070057
conflict_algorithm,3,0.08240470987827098,0.0365234462341933,1.1082363765777579,1.167828292421649
conflict_algorithm,4,0.05012981323587728,0.013821638311683843,1.0412738772494328,1.0829182570996945
conflict_algorithm,5,0.02305909157607919,0.004563432919712252,1.013669473839124,1.0340430108961376
conflict_algorithm,6,-0.00068204954779975,0.0012694371566507178,1.0038066999992576,1.0024142650802714
conflict_algorithm,7,-0.022027008464551006,0.00029071541233816967,1.0008720617215636,0.9786905941099318
conflict_algorithm,8,-0.04144094657339076,5.234602104028996e-05,1.0001570353230147,0.9586896400965524
conflict_algorithm,9,-0.059175204621588685,6.943177667524977e-06,1.000020829484795,0.9408422759132659
conflict_algorithm,10,-0.07539623470042667,6.572329550259098e-07,1.0000019716984332,0.9246054334554282
conflict_algorithm,11,-0.09023764467358719,4.114119702334684e-08,1.0000001234235893,0.9097624605031631
conflict_algorithm,12,-0.10381745066010167,1.5591485631200708e-09,1.0000000046774455,0.8961825533516088
conflict_algorithm,13,-0.11624296757867797,2.761455795774697e-11,1.0000000000828437,0.8837570324928132
conflict_algorithm,14,-0.1276123153385519,6.007169755969994e-14,1.00000000000018,0.8723876846616043
conflict_algorithm,15,-0.13801526853478402,6.759406749106694e-18,0.9999999999999972,0.8619847314652118
conflict_algorithm,16,-0.14753397070932778,4.115973395698116e-22,1.0,0.8524660292906723
conflict_algorithm,17,-0.1562435831990349,2.367445292565074e-26,1.0,0.8437564168009651
conflict_algorithm,18,-0.16421287862711692,1.358647618340321e-30,1.0,0.8357871213728831
conflict_algorithm,19,-0.17150478394381197,7.79681008663899e-35,1.0,0.8284952160561881
conflict_algorithm,20,-0.1781768773085879,4.474319048279301e-39,1.0,0.821823122691412
conflict_algorithm,21,-0.18428184273735793,2.5676566060715004e-43,1.0,0.8157181572626421
conflict_algorithm,22,-0.18986788610468247,1.473489122155982e-47,1.0,0.8101321138953176
conflict_algorithm,23,-0.19497911578578445,8.455843308556293e-52,1.0,0.8050208842142156
conflict_algorithm,24,-0.19965589094399275,4.852515365314464e-56,1.0,0.8003441090560073
conflict_algorithm,25,-0.20393514021375336,2.7846903627916495e-60,1.0,0.7960648597862467
conflict_algorithm,26,-0.20785065329558428,1.598037271979285e-64,1.0,0.7921493467044157
conflict_algorithm,27,-0.21143334776545958,9.17058196759402e-69,1.0,0.7885666522345405
conflict_algorithm,28,-0.2147115132053955,5.262679106363846e-73,1.0,0.7852884867946045
conflict_algorithm,29,-0.21771103458293684,3.020069116052488e-77,1.0,0.7822889654170632
conflict_algorithm,30,-0.2204555966433872,1.7331129794147617e-81,1.0,0.7795444033566128
conflict_algorithm,31,-0.22296687092869927,9.945734630543827e-86,1.0,0.7770331290713008
conflict_algorithm,32,-0.22526468689975981,5.707512350095106e-90,1.0,0.7747353131002402
conflict_algorithm,33,-0.2273671885132802,3.275343495134751e-94,1.0,0.7726328114867198
conflict_algorithm,34,-0.22929097748965135,1.8796060968563242e-98,1.0,0.7707090225103486
conflict_algorithm,35,-0.231051244403031,1.0786407851840031e-102,1.0,0.7689487555969691
conflict_algorithm,36,-0.23266188862877332,6.189945571086842e-107,1.0,0.7673381113712266
conflict_algorithm,37,-0.2341356280953276,3.5521951978184716e-111,1.0000000000000002,0.7658643719046725
conflict_algorithm,38,-0.23548409970722475,2.0384816923663356e-115,1.0000000000000002,0.7645159002927754
conflict_algorithm,39,-0.23671795123211062,1.1698139822565779e-119,1.0,0.7632820487678894
conflict_algorithm,40,-0.2378469253773812,6.713156945228361e-124,0.9999999999999999,0.7621530746226187
conflict_algorithm,41,-0.23887993672030378,3.8524480690796933e-128,1.0,0.7611200632796963
conflict_algorithm,42,-0.23982514209907796,2.2107864073556227e-132,1.0,0.7601748579009221
conflict_algorithm,43,-0.24069000502065632,1.268693685497484e-136,1.0,0.7593099949793437
conflict_algorithm,44,-0.2414813545939005,7.280593286922059e-141,0.9999999999999999,0.7585186454060994
conflict_algorithm,45,-0.242205439453419,4.178080116225162e-145,1.0,0.7577945605465811
conflict_algorithm,46,-0.24286797709987834,2.3976553516527907e-149,1.0,0.7571320229001216
conflict_algorithm,47,-0.24347419904638867,1.3759312950904319e-153,1.0,0.7565258009536113
conflict_algorithm,48,-0.24402889212744566,7.895992756023884e-158,1.0,0.7559711078725544
conflict_algorithm,49,-0.24453643629661276,4.53123653961835e-162,1.0,0.7554635637033873
conflict_algorithm,50,-0.24500083921140067,2.600319581386198e-166,1.0,0.7549991607885993
conflict_algorithm,51,-0.24542576787843162,1.4922332714747227e-170,1.0,0.7545742321215684
conflict_algorithm,52,-0.24581457760876493,8.563409484110778e-175,1.0,0.7541854223912351
conflict_algorithm,53,-0.24617033851201992,4.914243864840713e-179,1.0,0.7538296614879803
conflict_algorithm,54,-0.2464958597384982,2.8201142089414276e-183,1.0,0.7535041402615018
conflict_algorithm,55,-0.24679371166072583,1.6183657893687206e-187,0.9999999999999999,0.753206288339274
conflict_algorithm,56,-0.24706624616956416,9.287240282308158e-192,1.0,0.7529337538304359
conflict_algorithm,57,-0.2473156152451512,5.329625269388085e-196,1.0,0.7526843847548489
conflict_algorithm,58,-0.24754378794931334,3.0584871984210735e-200,1.0,0.7524562120506867
conflict_algorithm,59,-0.24775256597362172,1.7551597851793433e-204,1.0,0.7522474340263784
conflict_algorithm,60,-0.24794359786586384,1.0072253606623341e-208,1.0,0.7520564021341362
conflict_algorithm,61,-0.2481183920472654,5.7801172048715015e-213,1.0,0.7518816079527346
conflict_algorithm,62,-0.24827832872324787,3.31700890454961e-217,1.0,0.7517216712767522
conflict_algorithm,63,-0.24842467078177177,1.9035164310489097e-221,1.0,0.7515753292182281
conflict_algorithm,64,-0.2485585737653212,1.0923620971602934e-225,1.0,0.7514414262346789
conflict_algorithm,65,-0.2486810949952689,6.268687424226255e-230,1.0,0.7513189050047311
conflict_algorithm,66,-0.24879320192067103,3.5973824178637743e-234,1.0,0.7512067980793289
conflict_algorithm,67,-0.248895779757414,2.0644130716013077e-238,1.0,0.751104220242586
conflict_algorithm,68,-0.2489896384780338,1.184695101926117e-242,1.0,0.7510103615219662
conflict_algorithm,69,-0.24907551920740092,6.798554532688921e-247,1.0,0.750924480792599
conflict_algorithm,70,-0.24915410007477184,3.9014547843405874e-251,1.0,0.7508458999252281
conflict_algorithm,71,-0.24922600156841626,2.2389096624975965e-255,1.0,0.7507739984315838
conflict_algorithm,72,-0.24929179143510086,1.2848326467718723e-259,1.0,0.7507082085648992
conflict_algorithm,73,-0.24935198916311727,7.373209191340416e-264,1.0,0.7506480108368827
conflict_algorithm,74,-0.2494070700842523,4.2312291733757136e-268,1.0,0.7505929299157477
conflict_algorithm,75,-0.24945746912709085,2.4281557532170036e-272,0.9999999999999999,0.750542530872909
conflict_algorithm,76,-0.24950358425128816,1.3934344182962326e-276,1.0,0.7504964157487118
conflict_algorithm,77,-0.24954577958992866,7.996437112899793e-281,1.0,0.7504542204100714
conflict_algorithm,78,-0.24958438832478472,4.588878074272413e-285,1.0,0.7504156116752153
conflict_algorithm,79,-0.24961971531717803,2.6333980600645007e-289,1.0,0.750380284682822
conflict_algorithm,80,-0.24965203951521786,1.511215863771019e-293,1.0,0.750347960484782
